timestamps,jvm.heap.usage.csv,ExecutorMetrics.OnHeapStorageMemory.csv,ExecutorMetrics.OnHeapExecutionMemory.csv,ExecutorMetrics.OnHeapUnifiedMemory.csv,executor.jvmGCTime.csv,executor.cpuTime.csv,executor.runTime.csv
0,0.007138795755748335,0.0,0.0,0.0,0.0,0.0,0.0
1,0.008227821628787432,0.0,0.0,0.0,0.0,0.0,0.0
2,0.009227325745383255,0.0,0.0,0.0,0.0,0.0,0.0
3,0.008014738674315736,0.0,0.0,0.0,0.0,0.0,0.0
4,0.017735165640797728,0.0,0.0,0.0,0.0,0.0,0.0
5,0.014457883365990467,0.0,0.0,0.0,0.0,0.0,0.0
6,0.01649043180889495,0.0,0.0,0.0,0.04,0.27305978325,0.4115
7,0.024441822516135674,0.0,0.0,0.0,0.04,0.27305978325,0.4115
8,0.01521086804128813,0.0,0.0,0.0,0.04,0.27305978325,0.4115
9,0.03430034445720988,0.0,0.0,0.0,0.04,0.27305978325,0.4115
10,0.03208986411740314,0.10721135139465332,0.0,0.05360567569732666,0.04,0.27305978325,0.4115
11,0.03783981409154074,0.10721135139465332,0.0,0.05360567569732666,0.04,0.27305978325,0.4115
12,0.08428409328109712,0.1612783670425415,0.0,0.08063918352127075,0.04,0.27305978325,0.4115
13,0.09668036641343809,0.1612783670425415,0.0,0.08063918352127075,0.04,0.27305978325,0.4115
14,0.053176995654316994,0.1612783670425415,0.0,0.08063918352127075,0.04,0.27305978325,0.4115
15,0.054190034036026055,0.2153453826904297,0.0,0.10767269134521484,0.072,4.12773701975,4.70325
16,0.13318224484957825,0.2153453826904297,0.0,0.10767269134521484,0.072,4.12773701975,4.70325
17,0.13813501110249776,0.2153453826904297,0.0,0.10767269134521484,0.072,4.12773701975,4.70325
18,0.13316373869600745,0.2153453826904297,0.0,0.10767269134521484,0.072,4.12773701975,4.70325
19,0.10465812421178988,0.26941239833831787,0.0,0.13470619916915894,0.072,4.12773701975,4.70325
20,0.09525309235013077,0.26941239833831787,0.0,0.13470619916915894,0.241,10.1985832255,12.38775
21,0.10926712348349178,0.26941239833831787,0.0,0.13470619916915894,0.407,17.05560227275,20.532
22,0.06491483642779283,0.26941239833831787,0.0,0.13470619916915894,0.414,18.9074604925,22.393
23,0.09055385521498724,0.26941239833831787,0.0,0.13470619916915894,0.42175,20.74668986625,24.2535
24,0.05629066555292453,0.26941239833831787,0.0,0.13470619916915894,0.42475,21.76621892125,25.2805
25,0.045445707007379064,0.26941239833831787,0.0,0.13470619916915894,0.42475,21.76621892125,25.2805
26,0.09566128800708296,0.26941239833831787,0.0,0.13470619916915894,0.42475,21.76621892125,25.2805
27,0.07394357684941386,0.26941239833831787,0.0,0.13470619916915894,0.43875,25.500133122,29.076
28,0.11860531799349933,0.26941239833831787,0.0,0.13470619916915894,0.43875,25.500133122,29.076
29,0.2048004394506105,0.31341326236724854,0.0,0.15670663118362427,0.43875,25.500133122,29.076
30,0.2504738312899101,0.3574141263961792,0.0,0.1787070631980896,0.43875,25.500133122,29.076
31,0.21217058438974498,0.3574141263961792,0.0,0.1787070631980896,0.43875,25.500133122,29.076
32,0.2446064989634249,0.40141499042510986,0.0,0.20070749521255493,0.43875,25.500133122,29.076
33,0.1405089272800562,0.40141499042510986,0.0,0.20070749521255493,0.43875,25.500133122,29.076
34,0.14161214956835189,0.4454158544540405,0.0,0.22270792722702026,0.43875,25.500133122,29.076
35,0.1848141770544893,0.4454158544540405,0.0,0.22270792722702026,0.43875,25.500133122,29.076
36,0.23522151966927896,0.4454158544540405,0.0,0.22270792722702026,0.43875,25.500133122,29.076
37,0.2815872932063194,0.4454158544540405,0.0,0.22270792722702026,0.43875,25.500133122,29.076
38,0.31996478159589387,0.4454158544540405,0.0,0.22270792722702026,0.43875,25.500133122,29.076
39,0.2218711075629549,0.4454158544540405,0.0,0.22270792722702026,0.43875,25.500133122,29.076
40,0.22355753692484465,0.4454158544540405,0.0,0.22270792722702026,0.43875,25.500133122,29.076
41,0.27583824530698153,0.4454158544540405,0.0,0.22270792722702026,0.43875,25.500133122,29.076
42,0.3347098285829062,0.4454158544540405,0.0,0.22270792722702026,0.43875,25.500133122,29.076
43,0.35524444087656337,0.4454158544540405,0.0,0.22270792722702026,0.43875,25.500133122,29.076
44,0.36410749603581605,0.4454158544540405,0.0,0.22270792722702026,0.43875,25.500133122,29.076
45,0.3152742372767934,0.4454158544540405,0.0,0.22270792722702026,0.43875,25.500133122,29.076
46,0.386070695692155,0.4454158544540405,0.0,0.22270792722702026,2.11125,28.3749961925,33.6415
47,0.3976204475836582,0.4454158544540405,0.0,0.22270792722702026,4.4445,30.9695549045,38.5785
48,0.29846317550043133,21.58627164363861,0.0,10.793135821819305,4.4445,30.9695549045,38.5785
49,0.35146793458724346,21.58627164363861,0.0,10.793135821819305,6.695,34.166653064,44.04325
50,0.37154182605905806,21.58627164363861,0.0,10.793135821819305,11.4425,40.73452318425,55.39
51,0.37999573424438043,21.58627164363861,0.0,10.793135821819305,16.39375,47.31824801075,66.977
52,0.3983782401814366,62.02096974849701,0.0,31.010484874248505,19.085,50.8016924425,73.1775
53,0.3950816623066455,62.02096974849701,0.0,31.010484874248505,19.085,50.8016924425,73.1775
54,0.42583200506573354,62.02096974849701,0.0,31.010484874248505,19.085,50.8016924425,73.1775
55,0.42122707717924845,103.96000897884369,0.0,51.980004489421844,19.085,50.8016924425,73.1775
56,0.4276136321309044,103.96000897884369,0.0,51.980004489421844,19.085,50.8016924425,73.1775
57,0.41316478575235277,103.96000897884369,0.0,51.980004489421844,19.085,50.8016924425,73.1775
58,0.4067933083366346,103.96000897884369,0.0,51.980004489421844,19.085,50.8016924425,73.1775
59,0.4490394581808097,124.99011170864105,0.0,62.495055854320526,19.085,50.8016924425,73.1775
60,0.48172174604081147,166.97375428676605,0.0,83.48687714338303,19.085,50.8016924425,73.1775
61,0.5039050613776304,166.97375428676605,0.0,83.48687714338303,19.085,50.8016924425,73.1775
62,0.5105512603826818,166.97375428676605,0.0,83.48687714338303,19.65575,53.78623821675,76.7455
63,0.4143926609482486,166.97375428676605,0.0,83.48687714338303,20.79875,55.69539659625,79.8015
64,0.44273467824800233,166.97375428676605,0.0,83.48687714338303,22.23775,58.735125035,84.296
65,0.441254342070519,182.33506619930267,0.0,91.16753309965134,22.23775,58.735125035,84.296
66,0.38483450066352465,182.33506619930267,0.0,91.16753309965134,22.23775,58.735125035,84.296
67,0.3896553654554158,182.33506619930267,0.0,91.16753309965134,22.23775,58.735125035,84.296
68,0.4098919850396311,182.33506619930267,0.0,91.16753309965134,23.70525,61.64435589425,88.67725
69,0.43239132358097376,203.3683933019638,0.0,101.6841966509819,23.70525,61.64435589425,88.67725
70,0.44947893833662245,224.3989509344101,0.0,112.19947546720505,23.70525,61.64435589425,88.67725
71,0.45660069525094515,224.3989509344101,0.0,112.19947546720505,25.702,64.900322448,93.9355
72,0.3442805619463754,245.4299554824829,0.0,122.71497774124146,25.761,66.73455198525,96.151
73,0.31715857095359545,245.4299554824829,0.0,122.71497774124146,25.83475,67.39530247725,96.88725
74,0.31183514887079766,245.4299554824829,0.0,122.71497774124146,25.88575,67.86312141625,97.407
75,0.32994799992436397,266.45941638946533,0.0,133.22970819473267,26.052,71.69889556575,101.4135
76,0.31938831860532607,266.45941638946533,0.0,133.22970819473267,26.0625,72.969273694,102.69575
77,0.3292067500792569,266.45941638946533,0.0,133.22970819473267,26.0765,74.573244807,104.315
78,0.3135210365687252,266.45941638946533,0.0,133.22970819473267,26.081,75.2019451525,104.949
79,0.31883045501415624,266.4617347717285,0.0,133.23086738586426,26.111,78.05360317125,108.198
80,0.3130594047665825,266.460547208786,0.0,133.230273604393,26.14425,79.662171935,110.21175
81,0.33934949001615045,266.460547208786,0.0,133.230273604393,26.14425,79.662171935,110.21175
82,0.39927721953398576,356.94494795799255,0.0,178.47247397899628,26.1745,80.03345648175,110.62275
83,0.3716634458580111,356.94494795799255,0.0,178.47247397899628,26.42675,84.06319227675,114.945
84,0.4238987424746218,356.94494795799255,0.0,178.47247397899628,26.452,84.5910018015,115.4995
85,0.4001843337991741,509.9614268541336,0.0,254.9807134270668,26.52,86.5686135815,117.55675
86,0.36566183430190535,509.9614268541336,0.0,254.9807134270668,26.578,87.9853877085,119.0415
87,0.4105093462786089,509.9614268541336,0.0,254.9807134270668,26.632,89.49341948575,120.68175
88,0.3980640729879554,509.9614268541336,0.0,254.9807134270668,26.65625,89.9451288225,121.16775
89,0.41430566206766795,587.5800646543503,0.0,293.79003232717514,26.758,91.890219905,123.217
90,0.4436969196557409,664.972559928894,0.0,332.486279964447,26.817,93.12116618975,124.542
91,0.4061492033562664,664.972559928894,0.0,332.486279964447,26.858,94.850489179,126.35125
92,0.41516133606744904,695.7718436717987,0.0,347.88592183589935,26.8655,95.5278662155,127.18475
93,0.3722432871763276,695.7718436717987,0.0,347.88592183589935,26.93775,97.58593785075,129.3175
94,0.38848234552238314,695.7718436717987,0.0,347.88592183589935,26.96025,98.80651145025,130.561
95,0.42342114782503626,590.75541472435,0.0,295.377707362175,27.00575,100.4293240945,132.278
96,0.4455005600700599,590.75541472435,0.0,295.377707362175,27.01325,101.08076983675,133.0855
97,0.41575039719788787,590.75541472435,0.0,295.377707362175,27.0775,103.1045001875,135.1765
98,0.4262157519811197,590.75541472435,0.0,295.377707362175,27.0965,104.33429348275,136.4255
99,0.43755583748716603,590.7703257799149,0.0,295.3851628899574,27.13225,105.946632137,138.107
100,0.409132122698802,668.2436707019806,0.0,334.1218353509903,27.1405,106.6147064515,138.936
101,0.4029034140737984,668.2436707019806,0.0,334.1218353509903,27.192,108.663579324,141.03925
102,0.3976282362294898,643.8226693868637,0.0,321.91133469343185,27.21275,109.88021307725,142.2775
103,0.39085812871189635,643.8226693868637,0.0,321.91133469343185,27.24125,111.35567467,143.82175
104,0.3881309638145172,643.8226693868637,0.0,321.91133469343185,27.252,112.11182831725,144.76925
105,0.46599216560713697,643.8126662969589,0.0,321.90633314847946,27.30375,114.1369915485,146.84925
106,0.5159781009932856,643.8126662969589,0.0,321.90633314847946,27.31675,115.34621107075,148.072
