t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1598409794,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409795,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409796,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409797,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409798,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409799,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409800,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409801,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409802,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409803,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409804,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409805,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409806,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409807,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409808,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409809,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409810,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409811,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409812,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409813,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409814,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409815,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409816,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409817,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409818,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409819,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409820,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409821,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409822,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409823,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409824,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409825,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409826,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409827,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409828,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409829,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409830,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409831,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409832,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409833,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409834,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409835,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409836,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409837,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409838,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409839,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409840,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409841,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409842,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409843,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409844,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409845,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409846,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409847,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409848,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409849,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409850,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409851,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409852,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409853,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409854,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409855,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409856,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409857,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409858,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409859,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409860,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409861,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409862,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409863,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409864,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409865,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409866,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409867,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409868,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409869,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409870,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409871,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409872,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409873,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409874,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409875,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409876,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409877,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409878,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409879,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409880,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409881,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409882,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409883,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409884,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409885,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409886,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409887,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409888,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409889,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409890,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409891,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
1598409892,1,10613,10613.000000,10613,0.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000,10613.000000
