t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1598409798,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1598409799,14,0.015160,0.009051,0.005486,0.002483,0.008933,0.010104,0.015160,0.015160,0.015160,0.015160,11.320780,0.000000,0.000000,0.000000,calls/second,milliseconds
1598409800,14,0.015160,0.009051,0.005486,0.002483,0.008933,0.010104,0.015160,0.015160,0.015160,0.015160,6.293660,0.000000,0.000000,0.000000,calls/second,milliseconds
1598409801,15,0.015160,0.009239,0.005486,0.002494,0.009258,0.011040,0.015160,0.015160,0.015160,0.015160,4.661621,0.000000,0.000000,0.000000,calls/second,milliseconds
1598409802,15,0.015160,0.009239,0.005486,0.002494,0.009258,0.011040,0.015160,0.015160,0.015160,0.015160,3.558385,0.000000,0.000000,0.000000,calls/second,milliseconds
1598409803,20,0.023511,0.009572,0.005405,0.004024,0.008075,0.010104,0.023511,0.023511,0.023511,0.023511,3.838560,3.600000,3.600000,3.600000,calls/second,milliseconds
1598409804,20,0.023511,0.009572,0.005405,0.004024,0.008075,0.010104,0.023511,0.023511,0.023511,0.023511,3.218595,3.600000,3.600000,3.600000,calls/second,milliseconds
1598409805,20,0.023511,0.009572,0.005405,0.004024,0.008075,0.010104,0.023511,0.023511,0.023511,0.023511,2.774534,3.600000,3.600000,3.600000,calls/second,milliseconds
1598409806,35,0.023511,0.008617,0.004698,0.003446,0.008057,0.009861,0.015160,0.023511,0.023511,0.023511,4.262196,3.600000,3.600000,3.600000,calls/second,milliseconds
1598409807,35,0.023511,0.008617,0.004698,0.003446,0.008057,0.009861,0.015160,0.023511,0.023511,0.023511,3.800019,3.600000,3.600000,3.600000,calls/second,milliseconds
1598409808,36,0.023511,0.008660,0.004698,0.003402,0.008057,0.009861,0.015160,0.023511,0.023511,0.023511,3.525945,3.600000,3.600000,3.600000,calls/second,milliseconds
1598409809,40,0.023511,0.008849,0.004698,0.003370,0.008075,0.010026,0.012400,0.023511,0.023511,0.023511,3.568794,3.600000,3.600000,3.600000,calls/second,milliseconds
1598409810,41,0.023511,0.008769,0.004698,0.003359,0.008075,0.010026,0.012400,0.023511,0.023511,0.023511,3.357683,3.600000,3.600000,3.600000,calls/second,milliseconds
1598409811,48,0.023511,0.008850,0.004698,0.003284,0.008057,0.011040,0.013154,0.023511,0.023511,0.023511,3.633541,3.600000,3.600000,3.600000,calls/second,milliseconds
1598409812,49,0.023511,0.008902,0.004698,0.003265,0.008075,0.011134,0.013154,0.015160,0.023511,0.023511,3.448069,3.600000,3.600000,3.600000,calls/second,milliseconds
1598409813,50,0.023511,0.008923,0.004698,0.003231,0.008087,0.011040,0.013154,0.015160,0.023511,0.023511,3.287562,3.536036,3.586777,3.595568,calls/second,milliseconds
1598409814,50,0.023511,0.008923,0.004698,0.003231,0.008087,0.011040,0.013154,0.015160,0.023511,0.023511,3.084539,3.536036,3.586777,3.595568,calls/second,milliseconds
1598409815,56,0.023511,0.008608,0.003204,0.003297,0.008057,0.010873,0.013154,0.015160,0.023511,0.023511,3.253120,3.536036,3.586777,3.595568,calls/second,milliseconds
1598409816,56,0.023511,0.008608,0.003204,0.003297,0.008057,0.010873,0.013154,0.015160,0.023511,0.023511,3.075397,3.536036,3.586777,3.595568,calls/second,milliseconds
1598409817,56,0.023511,0.008608,0.003204,0.003297,0.008057,0.010873,0.013154,0.015160,0.023511,0.023511,2.915292,3.536036,3.586777,3.595568,calls/second,milliseconds
1598409818,62,0.023511,0.008333,0.003204,0.003223,0.007942,0.010026,0.012783,0.015160,0.023511,0.023511,3.067806,3.445203,3.567161,3.588944,calls/second,milliseconds
1598409819,74,0.067448,0.008671,0.001154,0.008408,0.007409,0.010026,0.015160,0.023511,0.067448,0.067448,3.488952,3.445203,3.567161,3.588944,calls/second,milliseconds
1598409820,81,0.067448,0.008194,0.001154,0.008258,0.007303,0.009952,0.016048,0.023511,0.067448,0.067448,3.646990,3.445203,3.567161,3.588944,calls/second,milliseconds
1598409821,88,0.067448,0.008156,0.001154,0.008901,0.006958,0.009861,0.016048,0.041314,0.067448,0.067448,3.791314,3.445203,3.567161,3.588944,calls/second,milliseconds
1598409822,89,0.067448,0.008067,0.001154,0.008876,0.006690,0.009846,0.016048,0.041314,0.067448,0.067448,3.676151,3.445203,3.567161,3.588944,calls/second,milliseconds
1598409823,92,0.067448,0.007831,0.001154,0.008783,0.006474,0.009846,0.016048,0.041314,0.067448,0.067448,3.649032,3.649473,3.607373,3.602302,calls/second,milliseconds
1598409824,94,0.067448,0.007671,0.001154,0.008727,0.006173,0.009570,0.016048,0.041314,0.067448,0.067448,3.586510,3.649473,3.607373,3.602302,calls/second,milliseconds
1598409825,104,0.067448,0.007095,0.001154,0.008379,0.005587,0.009258,0.016048,0.041314,0.067448,0.067448,3.822306,3.649473,3.607373,3.602302,calls/second,milliseconds
1598409826,186,0.067448,0.004461,0.000380,0.007197,0.001673,0.005864,0.012783,0.027327,0.041314,0.067448,6.593484,3.649473,3.607373,3.602302,calls/second,milliseconds
1598409827,314,0.067448,0.003064,0.000303,0.005831,0.001070,0.002130,0.011590,0.020644,0.027327,0.067448,10.749074,3.649473,3.607373,3.602302,calls/second,milliseconds
1598409828,424,0.067448,0.002514,0.000275,0.005048,0.001036,0.001730,0.009952,0.015546,0.023511,0.067448,14.032315,7.947128,4.496487,3.900349,calls/second,milliseconds
1598409829,449,0.067448,0.002444,0.000275,0.004912,0.001042,0.001673,0.009861,0.015160,0.023511,0.067448,14.384661,7.947128,4.496487,3.900349,calls/second,milliseconds
1598409830,505,0.067448,0.002282,0.000275,0.004632,0.001043,0.001611,0.009415,0.012783,0.021137,0.067448,15.678108,7.947128,4.496487,3.900349,calls/second,milliseconds
1598409831,518,0.067448,0.002245,0.000275,0.004574,0.001034,0.001577,0.009258,0.012783,0.021137,0.067448,15.598739,7.947128,4.496487,3.900349,calls/second,milliseconds
1598409832,575,0.067448,0.002112,0.000275,0.004338,0.001026,0.001557,0.008272,0.011967,0.020644,0.067448,16.808860,7.947128,4.496487,3.900349,calls/second,milliseconds
1598409833,705,0.067448,0.001856,0.000227,0.003916,0.000963,0.001463,0.007384,0.011590,0.016048,0.067448,20.023361,11.309490,5.248594,4.155748,calls/second,milliseconds
1598409834,820,0.067448,0.001711,0.000227,0.003625,0.000944,0.001417,0.006640,0.011040,0.015160,0.067448,22.644578,11.309490,5.248594,4.155748,calls/second,milliseconds
1598409835,947,0.081495,0.001696,0.000227,0.004349,0.000925,0.001362,0.005864,0.010873,0.015546,0.081495,25.448001,11.309490,5.248594,4.155748,calls/second,milliseconds
1598409836,1059,0.081495,0.001449,0.000126,0.003671,0.000854,0.001246,0.002840,0.009570,0.015577,0.081495,27.712717,11.309490,5.248594,4.155748,calls/second,milliseconds
1598409837,1179,0.081495,0.001283,0.000126,0.003352,0.000790,0.001160,0.002240,0.007409,0.012400,0.081495,30.066845,11.309490,5.248594,4.155748,calls/second,milliseconds
1598409838,1320,0.081495,0.001242,0.000126,0.003399,0.000720,0.001110,0.002130,0.007409,0.012783,0.081495,32.823440,20.959371,7.343610,4.864025,calls/second,milliseconds
1598409839,1589,0.023511,0.000924,0.000075,0.001631,0.000587,0.000985,0.001906,0.005405,0.008593,0.020644,38.560117,20.959371,7.343610,4.864025,calls/second,milliseconds
1598409840,1700,0.023511,0.000884,0.000072,0.001591,0.000548,0.000947,0.001890,0.005280,0.008593,0.020644,40.277001,20.959371,7.343610,4.864025,calls/second,milliseconds
1598409841,1832,0.023511,0.000834,0.000072,0.001550,0.000495,0.000912,0.001844,0.005073,0.008087,0.020644,42.394354,20.959371,7.343610,4.864025,calls/second,milliseconds
1598409842,1953,0.023511,0.000802,0.000072,0.001545,0.000473,0.000848,0.001833,0.005073,0.008087,0.020644,44.176856,20.959371,7.343610,4.864025,calls/second,milliseconds
1598409843,2092,0.023511,0.000767,0.000061,0.001528,0.000437,0.000809,0.001773,0.004865,0.007384,0.020644,46.271271,31.676668,9.784156,5.695801,calls/second,milliseconds
1598409844,2255,0.023511,0.000726,0.000048,0.001469,0.000413,0.000763,0.001684,0.003379,0.006690,0.020644,48.800761,31.676668,9.784156,5.695801,calls/second,milliseconds
1598409845,2384,0.023511,0.000700,0.000048,0.001463,0.000385,0.000707,0.001667,0.003379,0.006690,0.020644,50.497624,31.676668,9.784156,5.695801,calls/second,milliseconds
1598409846,2504,0.023511,0.000682,0.000048,0.001445,0.000367,0.000683,0.001662,0.003264,0.006640,0.020644,51.940502,31.676668,9.784156,5.695801,calls/second,milliseconds
1598409847,2614,0.023511,0.000671,0.000048,0.001519,0.000350,0.000655,0.001594,0.003204,0.006690,0.020644,53.116690,31.676668,9.784156,5.695801,calls/second,milliseconds
1598409848,2859,0.023511,0.000643,0.000048,0.001503,0.000334,0.000613,0.001540,0.002860,0.006690,0.020644,56.943235,39.698078,11.804206,6.395546,calls/second,milliseconds
1598409849,3047,0.023511,0.000629,0.000048,0.001495,0.000327,0.000590,0.001514,0.002860,0.006690,0.020644,59.505031,39.698078,11.804206,6.395546,calls/second,milliseconds
1598409850,3177,0.023511,0.000617,0.000048,0.001489,0.000316,0.000577,0.001464,0.002860,0.006640,0.020644,60.854870,39.698078,11.804206,6.395546,calls/second,milliseconds
1598409851,3298,0.023511,0.000599,0.000048,0.001467,0.000309,0.000534,0.001449,0.002174,0.006474,0.020644,61.983924,39.698078,11.804206,6.395546,calls/second,milliseconds
1598409852,3430,0.023511,0.000593,0.000048,0.001462,0.000306,0.000520,0.001445,0.002174,0.006474,0.020644,63.273835,39.698078,11.804206,6.395546,calls/second,milliseconds
1598409853,3603,0.023511,0.000579,0.000048,0.001454,0.000303,0.000492,0.001362,0.002174,0.006474,0.020644,65.261247,49.348871,14.260278,7.248754,calls/second,milliseconds
1598409854,3732,0.023511,0.000573,0.000048,0.001449,0.000300,0.000490,0.001362,0.002174,0.006474,0.020644,66.396581,49.348871,14.260278,7.248754,calls/second,milliseconds
1598409855,3844,0.023511,0.000559,0.000048,0.001441,0.000293,0.000480,0.001313,0.002090,0.006474,0.020644,67.192842,49.348871,14.260278,7.248754,calls/second,milliseconds
1598409856,3962,0.020644,0.000532,0.000048,0.001324,0.000286,0.000465,0.001260,0.001987,0.006136,0.018576,68.064475,49.348871,14.260278,7.248754,calls/second,milliseconds
1598409857,4153,0.020644,0.000515,0.000048,0.001311,0.000273,0.000440,0.001217,0.001966,0.006136,0.018576,70.120378,49.348871,14.260278,7.248754,calls/second,milliseconds
1598409858,4409,0.020644,0.000490,0.000048,0.001285,0.000265,0.000425,0.001161,0.001793,0.005405,0.018576,73.230484,59.299434,16.897238,8.171473,calls/second,milliseconds
1598409859,4527,0.020644,0.000483,0.000048,0.001273,0.000263,0.000420,0.001120,0.001756,0.005073,0.018576,73.963297,59.299434,16.897238,8.171473,calls/second,milliseconds
1598409860,4645,0.020644,0.000478,0.000048,0.001267,0.000262,0.000413,0.001077,0.001756,0.005073,0.018576,74.669486,59.299434,16.897238,8.171473,calls/second,milliseconds
1598409861,4839,0.020644,0.000465,0.000048,0.001251,0.000260,0.000397,0.001050,0.001557,0.004865,0.018576,76.556772,59.299434,16.897238,8.171473,calls/second,milliseconds
