t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1598409797,3,21.008376,13.224437,7.858893,5.634045,10.806043,21.008376,21.008376,21.008376,21.008376,21.008376,3.369818,0.000000,0.000000,0.000000,calls/second,milliseconds
1598409798,3,21.008376,13.224437,7.858893,5.634045,10.806043,21.008376,21.008376,21.008376,21.008376,21.008376,1.633678,0.000000,0.000000,0.000000,calls/second,milliseconds
1598409799,17,23.947975,5.974257,1.621879,6.542074,2.543464,7.443431,23.947975,23.947975,23.947975,23.947975,5.948319,0.000000,0.000000,0.000000,calls/second,milliseconds
1598409800,17,23.947975,5.974257,1.621879,6.542074,2.543464,7.443431,23.947975,23.947975,23.947975,23.947975,4.420605,0.000000,0.000000,0.000000,calls/second,milliseconds
1598409801,18,23.947975,5.631355,0.013713,6.500991,2.459163,7.443431,23.947975,23.947975,23.947975,23.947975,3.719155,0.000000,0.000000,0.000000,calls/second,milliseconds
1598409802,18,23.947975,5.631355,0.013713,6.500991,2.459163,7.443431,23.947975,23.947975,23.947975,23.947975,3.083514,3.600000,3.600000,3.600000,calls/second,milliseconds
1598409803,23,23.947975,5.777565,0.013713,7.124975,2.543464,7.443431,23.728866,23.947975,23.947975,23.947975,3.366208,3.600000,3.600000,3.600000,calls/second,milliseconds
1598409804,23,23.947975,5.777565,0.013713,7.124975,2.543464,7.443431,23.728866,23.947975,23.947975,23.947975,2.935173,3.600000,3.600000,3.600000,calls/second,milliseconds
1598409805,23,23.947975,5.777565,0.013713,7.124975,2.543464,7.443431,23.728866,23.947975,23.947975,23.947975,2.604547,3.600000,3.600000,3.600000,calls/second,milliseconds
1598409806,38,23.947975,3.714308,0.008678,6.051559,1.893633,4.231405,23.728866,23.947975,23.947975,23.947975,3.864160,3.600000,3.600000,3.600000,calls/second,milliseconds
1598409807,38,23.947975,3.714308,0.008678,6.051559,1.893633,4.231405,23.728866,23.947975,23.947975,23.947975,3.507886,3.631982,3.606611,3.602216,calls/second,milliseconds
1598409808,39,23.947975,3.611466,0.008678,5.997354,1.753686,3.365774,23.728866,23.947975,23.947975,23.947975,3.296053,3.631982,3.606611,3.602216,calls/second,milliseconds
1598409809,43,23.947975,3.245408,0.008678,5.787174,0.667166,2.798577,21.008376,23.947975,23.947975,23.947975,3.351376,3.631982,3.606611,3.602216,calls/second,milliseconds
1598409810,44,23.947975,3.164231,0.008678,5.736160,0.376507,2.798577,21.008376,23.947975,23.947975,23.947975,3.180814,3.631982,3.606611,3.602216,calls/second,milliseconds
1598409811,51,23.947975,2.685935,0.008678,5.402786,0.265923,2.543464,21.008376,23.728866,23.947975,23.947975,3.438438,3.631982,3.606611,3.602216,calls/second,milliseconds
1598409812,52,23.947975,2.628374,0.008678,5.358380,0.264970,2.543464,21.008376,23.728866,23.947975,23.947975,3.284256,3.565461,3.593279,3.597772,calls/second,milliseconds
1598409813,53,23.947975,2.572386,0.008678,5.314282,0.264970,2.459163,21.008376,23.728866,23.947975,23.947975,3.148922,3.565461,3.593279,3.597772,calls/second,milliseconds
1598409814,53,23.947975,2.572386,0.008678,5.314282,0.264970,2.459163,21.008376,23.728866,23.947975,23.947975,2.972159,3.565461,3.593279,3.597772,calls/second,milliseconds
1598409815,59,23.947975,2.368427,0.008678,5.034640,0.265923,2.304385,10.806043,23.728866,23.947975,23.947975,3.132248,3.565461,3.593279,3.597772,calls/second,milliseconds
1598409816,59,23.947975,2.368427,0.008678,5.034640,0.265923,2.304385,10.806043,23.728866,23.947975,23.947975,2.975102,3.565461,3.593279,3.597772,calls/second,milliseconds
1598409817,59,23.947975,2.368427,0.008678,5.034640,0.265923,2.304385,10.806043,23.728866,23.947975,23.947975,2.832266,3.392320,3.557028,3.585596,calls/second,milliseconds
1598409818,65,23.947975,2.212737,0.008678,4.784845,0.281601,2.159672,10.806043,23.728866,23.947975,23.947975,2.977253,3.392320,3.557028,3.585596,calls/second,milliseconds
1598409819,77,23.947975,1.945273,0.007760,4.377976,0.372617,1.922336,7.858893,23.728866,23.947975,23.947975,3.372442,3.392320,3.557028,3.585596,calls/second,milliseconds
1598409820,84,23.947975,1.811503,0.007343,4.185635,0.372617,1.893633,7.858893,23.728866,23.947975,23.947975,3.524642,3.392320,3.557028,3.585596,calls/second,milliseconds
1598409821,91,23.947975,1.689828,0.006540,4.018554,0.302744,1.729298,7.443431,21.008376,23.728866,23.947975,3.664456,3.392320,3.557028,3.585596,calls/second,milliseconds
1598409822,92,23.947975,1.668266,0.006540,3.997211,0.281601,1.729298,7.443431,21.008376,23.728866,23.947975,3.561470,3.648792,3.607323,3.602296,calls/second,milliseconds
1598409823,95,23.947975,1.623294,0.006540,3.930066,0.281601,1.725369,7.443431,21.008376,23.728866,23.947975,3.540237,3.648792,3.607323,3.602296,calls/second,milliseconds
1598409824,97,23.947975,1.601652,0.006540,3.885190,0.281601,1.621879,7.443431,21.008376,23.728866,23.947975,3.485241,3.648792,3.607323,3.602296,calls/second,milliseconds
1598409825,107,23.947975,1.514551,0.005067,3.680392,0.281601,1.663687,6.486852,21.008376,23.728866,23.947975,3.711314,3.648792,3.607323,3.602296,calls/second,milliseconds
1598409826,189,23.947975,1.096916,0.003549,2.820936,0.199771,1.064415,4.572165,7.443431,21.008376,23.947975,6.335520,3.648792,3.607323,3.602296,calls/second,milliseconds
1598409827,317,23.947975,0.853629,0.000745,2.251070,0.182999,0.798808,3.365774,6.194913,7.858893,23.947975,10.281088,5.307967,3.950996,3.717518,calls/second,milliseconds
1598409828,424,23.947975,0.765034,0.000745,2.009537,0.189756,0.699223,2.671298,6.194913,6.939397,23.947975,13.318502,5.307967,3.950996,3.717518,calls/second,milliseconds
1598409829,452,23.947975,0.739950,0.000745,1.958676,0.161788,0.689043,2.671298,6.194913,6.939397,23.947975,13.765599,5.307967,3.950996,3.717518,calls/second,milliseconds
1598409830,508,23.947975,0.677741,0.000745,1.852392,0.140335,0.667166,2.624340,5.910686,6.939397,23.947975,15.015169,5.307967,3.950996,3.717518,calls/second,milliseconds
1598409831,521,23.947975,0.671777,0.000745,1.827933,0.144998,0.668339,2.543464,5.910686,6.879290,23.947975,14.958632,5.307967,3.950996,3.717518,calls/second,milliseconds
1598409832,578,23.947975,0.648949,0.000745,1.740549,0.164140,0.664026,2.408597,5.862756,6.879290,23.947975,16.132049,9.808829,4.903850,4.038196,calls/second,milliseconds
1598409833,708,23.947975,0.604128,0.000745,1.589802,0.152727,0.650532,2.159672,5.236417,6.486852,23.728866,19.223954,9.808829,4.903850,4.038196,calls/second,milliseconds
1598409834,823,23.947975,0.563183,0.000367,1.482935,0.152727,0.627155,2.016098,4.486636,6.194913,23.728866,21.753810,9.808829,4.903850,4.038196,calls/second,milliseconds
1598409835,950,23.947975,0.532741,0.000367,1.386918,0.147349,0.614648,1.925324,4.146232,5.910686,23.728866,24.463412,9.808829,4.903850,4.038196,calls/second,milliseconds
1598409836,1062,23.947975,0.492840,0.000367,1.297996,0.144998,0.592365,1.708224,3.684614,5.296069,23.728866,26.660992,9.808829,4.903850,4.038196,calls/second,milliseconds
1598409837,1182,23.947975,0.465164,0.000367,1.250850,0.141759,0.554040,1.576782,3.415371,4.572165,23.728866,28.947462,17.819673,6.640937,4.625241,calls/second,milliseconds
1598409838,1313,23.947975,0.441103,0.000367,1.226498,0.135306,0.535127,1.390536,3.150761,4.511349,23.728866,31.386174,17.819673,6.640937,4.625241,calls/second,milliseconds
1598409839,1592,23.947975,0.393435,0.000515,1.178653,0.111047,0.482397,1.216167,3.064458,4.146232,23.728866,37.170457,17.819673,6.640937,4.625241,calls/second,milliseconds
1598409840,1703,23.947975,0.390386,0.000207,1.180181,0.107221,0.465960,1.216167,3.064458,4.146232,23.728866,38.855940,17.819673,6.640937,4.625241,calls/second,milliseconds
1598409841,1835,23.947975,0.391858,0.000207,1.181227,0.106674,0.457452,1.390536,3.064458,4.146232,23.728866,40.928996,17.819673,6.640937,4.625241,calls/second,milliseconds
1598409842,1956,23.947975,0.392702,0.000207,1.181454,0.106913,0.441102,1.410770,3.092814,4.146232,23.728866,42.679842,28.756024,9.086485,5.456124,calls/second,milliseconds
1598409843,2090,23.947975,0.384512,0.000167,1.169741,0.106674,0.435946,1.300879,3.064458,3.961072,23.728866,44.627043,28.756024,9.086485,5.456124,calls/second,milliseconds
1598409844,2258,23.947975,0.368210,0.000167,1.145684,0.105681,0.422646,1.104660,2.869558,3.767898,23.728866,47.209665,28.756024,9.086485,5.456124,calls/second,milliseconds
1598409845,2387,23.947975,0.372260,0.000115,1.146896,0.104340,0.422032,1.213377,3.032385,3.767898,23.728866,48.883006,28.756024,9.086485,5.456124,calls/second,milliseconds
1598409846,2507,23.947975,0.376257,0.000103,1.149864,0.104168,0.421265,1.280193,3.033976,3.767898,23.728866,50.310897,28.756024,9.086485,5.456124,calls/second,milliseconds
1598409847,2617,23.947975,0.367537,0.000077,1.134261,0.102615,0.417614,1.130736,3.019763,3.508329,23.728866,51.482208,37.042939,11.124678,6.159412,calls/second,milliseconds
1598409848,2862,28.503317,0.391793,0.000076,1.473596,0.095239,0.408027,1.280193,3.033976,3.767898,28.503317,55.219959,37.042939,11.124678,6.159412,calls/second,milliseconds
1598409849,3050,28.503317,0.365304,0.000076,1.440841,0.089382,0.392187,1.064415,2.869558,3.391894,28.503317,57.735749,37.042939,11.124678,6.159412,calls/second,milliseconds
1598409850,3180,28.503317,0.360608,0.000076,1.432023,0.087993,0.389632,1.045401,2.869558,3.391894,28.503317,59.077933,37.042939,11.124678,6.159412,calls/second,milliseconds
1598409851,3301,28.503317,0.359861,0.000076,1.427453,0.087993,0.389525,1.002037,2.912374,3.391894,28.503317,60.206130,37.042939,11.124678,6.159412,calls/second,milliseconds
1598409852,3433,28.503317,0.353847,0.000076,1.413604,0.087087,0.382693,0.909566,2.869558,3.185746,28.503317,61.490376,46.890034,13.588677,7.012820,calls/second,milliseconds
1598409853,3606,28.503317,0.344583,0.000076,1.401875,0.086008,0.376112,0.825776,2.821609,3.185746,28.503317,63.452488,46.890034,13.588677,7.012820,calls/second,milliseconds
1598409854,3735,28.503317,0.340865,0.000076,1.393477,0.085102,0.376112,0.795739,2.821609,3.185746,28.503317,64.587398,46.890034,13.588677,7.012820,calls/second,milliseconds
1598409855,3847,28.503317,0.349663,0.000076,1.400366,0.085084,0.374876,0.835962,2.869558,3.391894,28.503317,65.391982,46.890034,13.588677,7.012820,calls/second,milliseconds
1598409856,3965,28.503317,0.350015,0.000076,1.394728,0.085222,0.377455,0.825776,2.869558,3.391894,28.503317,66.269915,46.890034,13.588677,7.012820,calls/second,milliseconds
1598409857,4156,28.503317,0.346022,0.000075,1.386489,0.083271,0.374876,0.825776,2.821609,3.185746,28.503317,68.300856,54.942358,15.803689,7.791695,calls/second,milliseconds
1598409858,4412,23.947975,0.277609,0.000075,0.767305,0.079605,0.366470,0.740050,2.718707,3.064458,6.194913,71.359108,54.942358,15.803689,7.791695,calls/second,milliseconds
1598409859,4528,23.947975,0.273705,0.000075,0.758066,0.079605,0.366470,0.722123,2.629248,3.044900,6.194913,72.070119,54.942358,15.803689,7.791695,calls/second,milliseconds
1598409860,4648,23.947975,0.278793,0.000075,0.759142,0.081366,0.368078,0.726274,2.629248,3.032385,6.194913,72.820222,54.942358,15.803689,7.791695,calls/second,milliseconds
1598409861,4842,23.947975,0.270375,0.000075,0.737254,0.080477,0.363118,0.712254,2.629248,3.032385,5.910686,74.688750,54.942358,15.803689,7.791695,calls/second,milliseconds
1598409862,4972,23.947975,0.271761,0.000075,0.734044,0.081018,0.363118,0.712254,2.540083,3.032385,5.910686,75.528613,63.518206,18.223407,8.647140,calls/second,milliseconds
1598409863,5083,23.947975,0.271503,0.000075,0.731816,0.081018,0.363118,0.708587,2.540083,3.032385,5.910686,76.058584,63.518206,18.223407,8.647140,calls/second,milliseconds
1598409864,5203,23.947975,0.272576,0.000075,0.732924,0.080675,0.363362,0.712254,2.540083,3.032385,5.910686,76.706100,63.518206,18.223407,8.647140,calls/second,milliseconds
1598409865,5394,23.947975,0.270831,0.000075,0.729921,0.078618,0.360373,0.708587,2.629248,3.019763,5.910686,78.365730,63.518206,18.223407,8.647140,calls/second,milliseconds
1598409866,5517,23.947975,0.268394,0.000075,0.727342,0.077685,0.358018,0.705380,2.540083,3.019763,5.910686,79.004238,63.518206,18.223407,8.647140,calls/second,milliseconds
1598409867,5637,23.947975,0.262412,0.000075,0.707447,0.078618,0.358555,0.682972,2.459163,2.936871,5.910686,79.582741,69.089654,20.123803,9.337182,calls/second,milliseconds
