t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1598408779,3,28.832737,17.729839,9.021037,8.263358,15.335744,28.832737,28.832737,28.832737,28.832737,28.832737,3.502812,0.000000,0.000000,0.000000,calls/second,milliseconds
1598408780,21,28.832737,5.436084,2.035630,6.029012,2.965939,5.495923,15.335744,28.832737,28.832737,28.832737,12.412319,0.000000,0.000000,0.000000,calls/second,milliseconds
1598408781,25,28.832737,5.722785,1.866963,6.591086,2.864981,5.495923,22.390599,28.832737,28.832737,28.832737,9.281798,0.000000,0.000000,0.000000,calls/second,milliseconds
1598408782,50,28.832737,3.309828,0.229381,5.327969,2.149141,3.535453,15.335744,22.390599,28.832737,28.832737,13.540312,0.000000,0.000000,0.000000,calls/second,milliseconds
1598408783,50,28.832737,3.309828,0.229381,5.327969,2.149141,3.535453,15.335744,22.390599,28.832737,28.832737,10.659404,0.000000,0.000000,0.000000,calls/second,milliseconds
1598408784,50,28.832737,3.309828,0.229381,5.327969,2.149141,3.535453,15.335744,22.390599,28.832737,28.832737,8.789505,10.000000,10.000000,10.000000,calls/second,milliseconds
1598408785,51,28.832737,3.240630,0.008250,5.293010,2.149141,3.535453,15.335744,22.390599,28.832737,28.832737,7.628906,10.000000,10.000000,10.000000,calls/second,milliseconds
1598408786,51,28.832737,3.240630,0.008250,5.293010,2.149141,3.535453,15.335744,22.390599,28.832737,28.832737,6.631685,10.000000,10.000000,10.000000,calls/second,milliseconds
1598408787,51,28.832737,3.240630,0.008250,5.293010,2.149141,3.535453,15.335744,22.390599,28.832737,28.832737,5.870301,10.000000,10.000000,10.000000,calls/second,milliseconds
1598408788,51,28.832737,3.240630,0.008250,5.293010,2.149141,3.535453,15.335744,22.390599,28.832737,28.832737,5.265421,10.000000,10.000000,10.000000,calls/second,milliseconds
1598408789,57,28.832737,2.863395,0.007477,5.081435,0.790388,3.203772,15.335744,22.390599,28.832737,28.832737,5.334601,9.232426,9.841326,9.946815,calls/second,milliseconds
1598408790,305,28.832737,1.129031,0.005730,2.809238,0.492360,0.919788,3.481719,8.752215,19.515146,28.832737,26.057474,9.232426,9.841326,9.946815,calls/second,milliseconds
1598408791,1256,28.832737,0.446793,0.005730,1.410563,0.280695,0.444335,0.975382,1.935077,3.535453,22.390599,99.021945,9.232426,9.841326,9.946815,calls/second,milliseconds
1598408792,1263,28.832737,0.451971,0.005730,1.417347,0.280896,0.448721,0.976726,1.936667,3.579601,22.390599,92.316061,9.232426,9.841326,9.946815,calls/second,milliseconds
1598408793,1265,28.832737,0.451476,0.005730,1.417385,0.280797,0.448721,0.976726,1.936667,3.579601,22.390599,86.189455,9.232426,9.841326,9.946815,calls/second,milliseconds
1598408794,1278,28.832737,0.449079,0.003287,1.417599,0.277999,0.448721,0.976726,1.936667,3.579601,22.390599,81.486404,28.083361,13.728157,11.249045,calls/second,milliseconds
1598408795,1289,253.025664,0.749964,0.000972,8.313454,0.276150,0.451233,1.022411,2.217352,3.627385,253.025664,77.265347,28.083361,13.728157,11.249045,calls/second,milliseconds
1598408796,1290,253.025664,0.749363,0.000972,8.313107,0.273523,0.448721,1.022411,2.217352,3.627385,253.025664,72.956411,28.083361,13.728157,11.249045,calls/second,milliseconds
