t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1598408776,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408777,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408778,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408779,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408780,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408781,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408782,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408783,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408784,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408785,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408786,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408787,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408788,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408789,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408790,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408791,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408792,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408793,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408794,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408795,2,2306,1443.000000,580,863.000000,2306.000000,2306.000000,2306.000000,2306.000000,2306.000000,2306.000000
1598408796,2,2306,1443.000000,580,863.000000,2306.000000,2306.000000,2306.000000,2306.000000,2306.000000,2306.000000
1598408797,4,2306,1186.843161,558,711.082823,1311.000000,1311.000000,2306.000000,2306.000000,2306.000000,2306.000000
1598408798,4,2306,1186.843161,558,711.082823,1311.000000,1311.000000,2306.000000,2306.000000,2306.000000,2306.000000
1598408799,4,2306,1186.843161,558,711.082823,1311.000000,1311.000000,2306.000000,2306.000000,2306.000000,2306.000000
1598408800,4,2306,1186.843161,558,711.082823,1311.000000,1311.000000,2306.000000,2306.000000,2306.000000,2306.000000
1598408801,4,2306,1186.843161,558,711.082823,1311.000000,1311.000000,2306.000000,2306.000000,2306.000000,2306.000000
1598408802,4,2306,1186.843161,558,711.082823,1311.000000,1311.000000,2306.000000,2306.000000,2306.000000,2306.000000
1598408803,4,2306,1186.843161,558,711.082823,1311.000000,1311.000000,2306.000000,2306.000000,2306.000000,2306.000000
