t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1598408776,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408777,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408778,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408779,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408780,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408781,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408782,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408783,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408784,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408785,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408786,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408787,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408788,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408789,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408790,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408791,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408792,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408793,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408794,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598408795,1,363,363.000000,363,0.000000,363.000000,363.000000,363.000000,363.000000,363.000000,363.000000
1598408796,1,363,363.000000,363,0.000000,363.000000,363.000000,363.000000,363.000000,363.000000,363.000000
1598408797,2,363,187.191275,14,174.495092,14.000000,363.000000,363.000000,363.000000,363.000000,363.000000
1598408798,2,363,187.191275,14,174.495092,14.000000,363.000000,363.000000,363.000000,363.000000,363.000000
1598408799,2,363,187.191275,14,174.495092,14.000000,363.000000,363.000000,363.000000,363.000000,363.000000
1598408800,2,363,187.191275,14,174.495092,14.000000,363.000000,363.000000,363.000000,363.000000,363.000000
1598408801,2,363,187.191275,14,174.495092,14.000000,363.000000,363.000000,363.000000,363.000000,363.000000
1598408802,2,363,187.191275,14,174.495092,14.000000,363.000000,363.000000,363.000000,363.000000,363.000000
1598408803,2,363,187.191275,14,174.495092,14.000000,363.000000,363.000000,363.000000,363.000000,363.000000
1598408804,2,363,187.191275,14,174.495092,14.000000,363.000000,363.000000,363.000000,363.000000,363.000000
