t,count
1598408286,0
1598408287,0
1598408288,0
1598408289,0
1598408290,0
1598408291,0
1598408292,0
1598408293,0
1598408294,0
1598408295,0
1598408296,845231997
1598408297,1017525051
1598408298,1017525051
1598408299,1017525051
1598408300,1017525051
1598408301,1017525051
1598408302,1017525051
1598408303,1017525051
1598408304,1017525051
1598408305,1017525051
1598408306,1017525051
1598408307,1017525051
1598408308,1017525051
1598408309,2969090455
1598408310,2969090455
1598408311,6389356741
1598408312,7912203033
1598408313,7912203033
1598408314,7912203033
1598408315,9606792850
1598408316,11212344135
1598408317,11212344135
1598408318,11212344135
1598408319,11212344135
1598408320,11212344135
1598408321,12988339640
1598408322,14750683206
1598408323,14750683206
1598408324,16356095370
1598408325,16356095370
1598408326,16356095370
1598408327,16356095370
1598408328,18002770732
1598408329,19667513044
1598408330,19667513044
1598408331,21159893686
1598408332,21159893686
1598408333,21159893686
1598408334,22640278459
1598408335,24082988101
1598408336,24082988101
1598408337,24082988101
1598408338,24082988101
1598408339,27317164553
1598408340,27317164553
1598408341,28647399385
1598408342,28647399385
1598408343,28647399385
1598408344,32127578708
1598408345,32127578708
1598408346,33677075356
1598408347,35297310780
1598408348,35297310780
1598408349,35346008463
1598408350,35377388248
1598408351,35377388248
1598408352,35377388248
1598408353,35377388248
1598408354,35377388248
1598408355,35377388248
1598408356,35377388248
1598408357,35377388248
1598408358,35377388248
1598408359,35377388248
1598408360,35377388248
1598408361,35377388248
1598408362,35377388248
1598408363,35377388248
1598408364,49274143659
1598408365,49274143659
1598408366,65447418889
1598408367,65447418889
1598408368,65447418889
1598408369,65447418889
1598408370,65447418889
1598408371,65447418889
1598408372,65447418889
1598408373,65447418889
1598408374,65447418889
1598408375,65447418889
1598408376,65447418889
1598408377,65447418889
1598408378,65447418889
1598408379,65447418889
1598408380,65447418889
1598408381,82065522671
1598408382,82065522671
1598408383,82065522671
1598408384,99625187404
1598408385,99625187404
1598408386,99625187404
1598408387,99625187404
1598408388,99625187404
1598408389,99625187404
1598408390,99625187404
1598408391,99625187404
1598408392,99625187404
1598408393,99625187404
1598408394,99625187404
1598408395,99625187404
1598408396,99625187404
1598408397,99625187404
1598408398,116954857704
1598408399,116954857704
1598408400,116954857704
1598408401,116954857704
1598408402,116954857704
1598408403,116954857704
1598408404,136409243959
1598408405,136409243959
1598408406,136409243959
1598408407,136409243959
1598408408,136409243959
1598408409,136409243959
1598408410,136409243959
1598408411,136409243959
1598408412,136409243959
1598408413,136409243959
1598408414,136409243959
1598408415,153236092750
1598408416,153236092750
1598408417,153236092750
1598408418,153236092750
1598408419,153236092750
1598408420,153236092750
1598408421,170677646893
1598408422,170677646893
1598408423,170677646893
1598408424,170677646893
1598408425,170677646893
1598408426,170677646893
1598408427,170677646893
1598408428,170677646893
1598408429,170677646893
1598408430,170677646893
1598408431,170677646893
1598408432,170677646893
1598408433,170677646893
1598408434,170677646893
1598408435,190555419903
1598408436,190555419903
1598408437,190555419903
1598408438,190555419903
1598408439,190555419903
1598408440,190555419903
1598408441,190555419903
1598408442,190555419903
1598408443,211954551264
1598408444,211954551264
1598408445,211954551264
1598408446,211954551264
1598408447,211954551264
1598408448,211954551264
1598408449,211954551264
1598408450,211954551264
1598408451,211954551264
1598408452,211954551264
1598408453,211954551264
1598408454,211954551264
1598408455,232078975645
1598408456,232078975645
1598408457,232078975645
1598408458,232078975645
1598408459,232078975645
1598408460,232078975645
1598408461,232078975645
1598408462,232078975645
1598408463,232078975645
1598408464,232078975645
1598408465,254413351258
1598408466,254413351258
1598408467,254413351258
1598408468,254413351258
1598408469,254413351258
1598408470,254413351258
1598408471,254413351258
1598408472,254413351258
1598408473,254413351258
1598408474,254413351258
1598408475,273395334653
1598408476,273395334653
1598408477,273395334653
1598408478,273395334653
1598408479,273395334653
1598408480,273395334653
1598408481,273395334653
1598408482,273395334653
1598408483,273395334653
1598408484,273395334653
1598408485,273395334653
1598408486,273395334653
1598408487,273395334653
1598408488,295718868675
1598408489,295718868675
1598408490,295718868675
1598408491,295718868675
1598408492,295718868675
1598408493,295718868675
1598408494,295718868675
1598408495,295718868675
1598408496,295718868675
1598408497,317654822272
1598408498,317654822272
1598408499,317654822272
1598408500,317654822272
1598408501,317654822272
1598408502,317654822272
1598408503,317654822272
1598408504,317654822272
1598408505,317654822272
1598408506,317654822272
1598408507,317654822272
1598408508,317654822272
1598408509,317654822272
1598408510,317654822272
1598408511,340712190382
1598408512,340712190382
1598408513,340712190382
1598408514,340712190382
1598408515,340712190382
1598408516,340712190382
1598408517,340712190382
1598408518,340712190382
1598408519,362844883198
1598408520,362844883198
1598408521,362844883198
1598408522,362844883198
1598408523,362844883198
1598408524,362844883198
1598408525,362844883198
1598408526,362844883198
1598408527,362844883198
1598408528,362844883198
1598408529,362844883198
1598408530,362844883198
1598408531,365495541921
1598408532,368308125694
1598408533,368308125694
1598408534,372762577809
1598408535,372762577809
1598408536,372762577809
1598408537,374881384927
1598408538,377258949634
1598408539,377258949634
1598408540,381724131180
1598408541,381724131180
1598408542,383533372263
1598408543,385525602114
1598408544,385525602114
1598408545,385525602114
1598408546,390063776309
1598408548,390063776309
1598408548,390063776309
1598408549,392199206370
1598408550,394340585044
1598408551,396320100901
1598408552,396320100901
1598408553,398342713261
1598408554,398342713261
1598408555,402877687418
1598408556,402877687418
1598408557,402877687418
1598408558,405178523916
1598408559,407536260940
1598408560,407536260940
1598408561,410114130285
1598408562,410114130285
1598408563,411843851261
1598408564,413419442142
1598408565,415300380759
1598408566,417303027995
1598408567,418016987204
1598408568,419844763223
1598408569,422077196889
1598408570,422952749144
1598408571,422952749144
1598408572,422952749144
1598408573,422952749144
1598408574,422952749144
1598408575,422952749144
1598408576,422952749144
1598408577,422952749144
