t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1598409605,3,76.206220,29.096403,3.085507,33.371974,7.997483,76.206220,76.206220,76.206220,76.206220,76.206220,0.399646,0.000000,0.000000,0.000000,calls/second,milliseconds
1598409606,5,76.206220,17.770956,0.180443,29.223747,3.085507,7.997483,76.206220,76.206220,76.206220,76.206220,0.599686,0.000000,0.000000,0.000000,calls/second,milliseconds
1598409607,13,76.206220,6.809707,0.070627,19.923723,0.154192,1.890970,76.206220,76.206220,76.206220,76.206220,1.392213,0.000000,0.000000,0.000000,calls/second,milliseconds
1598409608,17,76.206220,9.611695,0.070627,20.586441,0.180443,5.815217,76.206220,76.206220,76.206220,76.206220,1.644099,0.271849,0.056197,0.018837,calls/second,milliseconds
1598409609,18,76.206220,9.066662,0.070627,20.109373,0.163035,5.815217,76.206220,76.206220,76.206220,76.206220,1.587666,0.271849,0.056197,0.018837,calls/second,milliseconds
1598409610,18,76.206220,9.066662,0.070627,20.109373,0.163035,5.815217,76.206220,76.206220,76.206220,76.206220,1.459404,0.271849,0.056197,0.018837,calls/second,milliseconds
1598409611,21,76.206220,10.181954,0.070627,20.194484,1.403289,5.815217,53.049552,76.206220,76.206220,76.206220,1.575413,0.271849,0.056197,0.018837,calls/second,milliseconds
1598409612,23,76.206220,9.256137,0.070627,19.455604,0.264990,5.815217,53.049552,76.206220,76.206220,76.206220,1.605079,0.271849,0.056197,0.018837,calls/second,milliseconds
1598409613,23,76.206220,9.256137,0.070627,19.455604,0.264990,5.815217,53.049552,76.206220,76.206220,76.206220,1.500422,0.346060,0.075102,0.025380,calls/second,milliseconds
1598409614,25,76.206220,8.582343,0.070627,18.722283,0.264990,3.997797,53.049552,76.206220,76.206220,76.206220,1.530596,0.346060,0.075102,0.025380,calls/second,milliseconds
1598409615,38,76.206220,5.714964,0.046691,15.443971,0.154192,3.085507,44.022010,76.206220,76.206220,76.206220,2.187874,0.346060,0.075102,0.025380,calls/second,milliseconds
1598409616,40,76.206220,5.414026,0.046691,15.074764,0.144725,2.900077,44.022010,76.206220,76.206220,76.206220,2.181916,0.346060,0.075102,0.025380,calls/second,milliseconds
1598409617,40,76.206220,5.414026,0.046691,15.074764,0.144725,2.900077,44.022010,76.206220,76.206220,76.206220,2.069313,0.346060,0.075102,0.025380,calls/second,milliseconds
1598409618,45,76.206220,5.158613,0.046691,14.278767,0.144725,2.900077,44.022010,76.206220,76.206220,76.206220,2.213477,0.654204,0.143281,0.048508,calls/second,milliseconds
1598409619,47,76.206220,4.965263,0.046691,13.966464,0.144725,2.004585,44.022010,53.049552,76.206220,76.206220,2.203422,0.654204,0.143281,0.048508,calls/second,milliseconds
1598409620,52,76.206220,4.768899,0.046691,13.328146,0.144616,2.004585,44.022010,53.049552,76.206220,76.206220,2.328485,0.654204,0.143281,0.048508,calls/second,milliseconds
1598409621,59,76.206220,4.203880,0.046691,12.502396,0.180443,1.748099,14.521154,53.049552,76.206220,76.206220,2.529031,0.654204,0.143281,0.048508,calls/second,milliseconds
1598409622,59,76.206220,4.203880,0.046691,12.502396,0.180443,1.748099,14.521154,53.049552,76.206220,76.206220,2.425102,0.654204,0.143281,0.048508,calls/second,milliseconds
1598409623,64,76.206220,3.886900,0.046691,11.979878,0.276660,1.527887,14.521154,53.049552,76.206220,76.206220,2.526620,0.857755,0.193804,0.065968,calls/second,milliseconds
1598409624,68,76.206220,3.660529,0.046691,11.602083,0.371812,1.403289,14.521154,53.049552,76.206220,76.206220,2.582700,0.857755,0.193804,0.065968,calls/second,milliseconds
1598409625,92,76.206220,2.751396,0.046691,9.884630,0.386658,0.541997,13.859353,44.022010,53.049552,76.206220,3.366033,0.857755,0.193804,0.065968,calls/second,milliseconds
1598409626,99,76.206220,2.597182,0.046691,9.503256,0.405086,0.585028,11.219926,44.022010,53.049552,76.206220,3.494285,0.857755,0.193804,0.065968,calls/second,milliseconds
1598409627,100,76.206220,2.574093,0.046691,9.451691,0.405086,0.575782,11.219926,44.022010,53.049552,76.206220,3.409430,0.857755,0.193804,0.065968,calls/second,milliseconds
1598409628,109,76.206220,2.396616,0.046691,9.015374,0.428170,0.575782,7.997483,44.022010,53.049552,76.206220,3.593747,1.540755,0.345969,0.117680,calls/second,milliseconds
1598409629,121,76.206220,2.183394,0.046691,8.513719,0.411820,0.575782,7.997483,44.022010,53.049552,76.206220,3.862011,1.540755,0.345969,0.117680,calls/second,milliseconds
1598409630,203,76.206220,1.367317,0.007899,6.458559,0.329488,0.498075,3.538823,13.859353,44.022010,76.206220,6.278485,1.540755,0.345969,0.117680,calls/second,milliseconds
1598409631,307,76.206220,0.979763,0.007899,5.194268,0.278560,0.425730,2.004585,7.520169,14.521154,76.206220,9.211063,1.540755,0.345969,0.117680,calls/second,milliseconds
1598409632,330,76.206220,0.935258,0.007899,5.004302,0.269756,0.415023,2.004585,5.815217,13.859353,76.206220,9.611250,1.540755,0.345969,0.117680,calls/second,milliseconds
1598409633,381,76.206220,0.839184,0.007899,4.635186,0.271604,0.387129,1.705131,4.750843,13.859353,76.206220,10.782737,5.511289,1.186512,0.400684,calls/second,milliseconds
1598409634,461,76.206220,0.750121,0.007899,4.206250,0.260544,0.375593,1.527887,4.505256,11.219926,76.206220,12.689183,5.511289,1.186512,0.400684,calls/second,milliseconds
1598409635,471,76.206220,0.730875,0.007899,4.149080,0.255444,0.369145,1.467934,4.505256,7.997483,76.206220,12.615318,5.511289,1.186512,0.400684,calls/second,milliseconds
1598409636,526,76.206220,0.699809,0.007899,3.982541,0.242800,0.364089,1.387529,4.505256,11.219926,76.206220,13.723054,5.511289,1.186512,0.400684,calls/second,milliseconds
1598409637,536,76.206220,0.692197,0.007899,3.941472,0.243379,0.366345,1.387529,4.505256,11.219926,76.206220,13.628009,5.511289,1.186512,0.400684,calls/second,milliseconds
1598409638,631,76.206220,0.614521,0.007899,3.606858,0.227162,0.348668,0.932190,4.156644,7.520169,76.206220,15.645385,8.796561,1.937131,0.656635,calls/second,milliseconds
1598409639,745,76.206220,0.540426,0.005815,3.295498,0.203763,0.326488,0.834275,3.730069,5.815217,53.049552,18.026170,8.796561,1.937131,0.656635,calls/second,milliseconds
1598409640,859,76.206220,0.486340,0.005815,3.050433,0.186759,0.306971,0.671216,3.349380,4.750843,53.049552,20.292565,8.796561,1.937131,0.656635,calls/second,milliseconds
1598409641,969,76.206220,0.443139,0.005815,2.856912,0.169123,0.288499,0.626215,2.990112,4.505256,53.049552,22.360698,8.796561,1.937131,0.656635,calls/second,milliseconds
1598409642,1089,76.206220,0.350152,0.005815,2.330701,0.160212,0.261513,0.521701,1.879324,3.730069,44.022010,24.563229,8.796561,1.937131,0.656635,calls/second,milliseconds
1598409643,1199,76.206220,0.339492,0.003780,2.316644,0.153582,0.245557,0.505764,1.879324,3.538823,44.022010,26.449669,17.575959,3.865399,1.310059,calls/second,milliseconds
1598409644,1387,76.206220,0.299694,0.003780,2.239631,0.137832,0.226120,0.459487,1.527887,3.256455,44.022010,29.934819,17.575959,3.865399,1.310059,calls/second,milliseconds
1598409645,1605,76.206220,0.269159,0.000792,2.214517,0.120499,0.203763,0.418752,0.902520,3.120772,44.022010,33.913864,17.575959,3.865399,1.310059,calls/second,milliseconds
1598409646,1716,76.206220,0.264918,0.000792,2.205389,0.118549,0.199573,0.411820,0.902520,3.120772,44.022010,35.505491,17.575959,3.865399,1.310059,calls/second,milliseconds
1598409647,1826,76.206220,0.256809,0.000792,2.195317,0.116962,0.191379,0.385465,0.852159,3.120772,44.022010,37.016112,17.575959,3.865399,1.310059,calls/second,milliseconds
1598409648,1956,76.206220,0.247318,0.000792,2.182122,0.116126,0.183516,0.379725,0.630916,2.483069,44.022010,38.861315,28.148010,6.277486,2.132716,calls/second,milliseconds
1598409649,2067,76.206220,0.244002,0.000792,2.174084,0.112849,0.179115,0.377105,0.630916,2.483069,44.022010,40.268161,28.148010,6.277486,2.132716,calls/second,milliseconds
