t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1598409605,3,76.429089,29.193789,3.117234,33.460687,8.035045,76.429089,76.429089,76.429089,76.429089,76.429089,0.399527,0.000000,0.000000,0.000000,calls/second,milliseconds
1598409606,5,76.429089,17.891450,0.308721,29.271303,3.117234,8.035045,76.429089,76.429089,76.429089,76.429089,0.599551,0.000000,0.000000,0.000000,calls/second,milliseconds
1598409607,13,76.429089,6.920995,0.147058,19.953276,0.273690,2.071972,76.429089,76.429089,76.429089,76.429089,1.391948,0.000000,0.000000,0.000000,calls/second,milliseconds
1598409608,17,76.429089,10.756769,0.147058,21.142521,0.320727,5.887788,76.429089,76.429089,76.429089,76.429089,1.643813,0.271849,0.056197,0.018837,calls/second,milliseconds
1598409609,18,76.429089,10.151574,0.147058,20.673626,0.308721,5.887788,76.429089,76.429089,76.429089,76.429089,1.587420,0.271849,0.056197,0.018837,calls/second,milliseconds
1598409610,18,76.429089,10.151574,0.147058,20.673626,0.308721,5.887788,76.429089,76.429089,76.429089,76.429089,1.459207,0.271849,0.056197,0.018837,calls/second,milliseconds
1598409611,21,76.429089,11.136635,0.147058,20.626844,1.849595,5.887788,54.951838,76.429089,76.429089,76.429089,1.575220,0.271849,0.056197,0.018837,calls/second,milliseconds
1598409612,23,76.429089,10.127576,0.120607,19.902738,0.327543,5.887788,54.951838,76.429089,76.429089,76.429089,1.604890,0.271849,0.056197,0.018837,calls/second,milliseconds
1598409613,23,76.429089,10.127576,0.120607,19.902738,0.327543,5.887788,54.951838,76.429089,76.429089,76.429089,1.500259,0.346060,0.075102,0.025380,calls/second,milliseconds
1598409614,25,76.429089,9.385343,0.120607,19.173101,0.327543,5.409002,54.951838,76.429089,76.429089,76.429089,1.530437,0.346060,0.075102,0.025380,calls/second,milliseconds
1598409615,38,76.429089,6.246226,0.120607,15.882102,0.251030,3.117234,44.167367,76.429089,76.429089,76.429089,2.187667,0.346060,0.075102,0.025380,calls/second,milliseconds
