t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1598409602,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409603,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409604,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409605,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409606,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409607,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409608,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409609,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409610,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409611,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409612,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409613,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409614,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409615,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409616,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409617,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409618,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409619,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409620,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409621,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409622,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409623,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409624,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409625,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409626,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409627,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409628,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409629,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409630,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409631,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409632,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409633,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409634,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409635,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409636,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409637,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409638,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409639,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409640,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409641,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409642,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409643,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409644,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409645,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409646,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409647,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409648,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409649,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409650,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409651,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409652,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409653,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409654,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409655,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409656,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409657,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409658,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409659,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409660,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409661,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409662,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409663,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409664,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409665,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409666,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409667,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409668,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409669,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409670,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409671,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409672,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409673,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409674,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409675,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409676,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409677,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409678,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409679,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409680,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409681,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409682,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409683,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409684,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409685,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409686,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409687,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409688,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409689,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409690,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409691,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409692,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409693,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409694,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409695,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409696,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409697,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409698,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409699,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409700,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409701,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409702,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409703,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409704,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409705,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409706,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409707,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409708,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409709,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409710,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409711,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409712,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409713,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409714,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409715,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409716,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409717,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409718,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409719,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409720,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409721,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409722,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409723,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409724,2,3889,2234.500000,580,1654.500000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000,3889.000000
1598409725,6,3889,1726.092934,580,1198.743506,2372.000000,3180.000000,3180.000000,3889.000000,3889.000000,3889.000000
1598409726,6,3889,1726.092934,580,1198.743506,2372.000000,3180.000000,3180.000000,3889.000000,3889.000000,3889.000000
1598409727,8,4583,1993.598364,558,1555.363047,2372.000000,3180.000000,4583.000000,4583.000000,4583.000000,4583.000000
