t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1598413137,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598413138,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598413139,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598413140,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598413141,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598413142,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598413143,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598413144,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598413145,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598413146,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598413147,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598413148,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598413149,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598413150,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598413151,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598413152,1,481,481.000000,481,0.000000,481.000000,481.000000,481.000000,481.000000,481.000000,481.000000
1598413153,1,481,481.000000,481,0.000000,481.000000,481.000000,481.000000,481.000000,481.000000,481.000000
1598413154,3,481,167.778915,13,219.826242,14.000000,481.000000,481.000000,481.000000,481.000000,481.000000
1598413155,3,481,167.778915,13,219.826242,14.000000,481.000000,481.000000,481.000000,481.000000,481.000000
1598413156,3,481,167.778915,13,219.826242,14.000000,481.000000,481.000000,481.000000,481.000000,481.000000
1598413157,3,481,167.778915,13,219.826242,14.000000,481.000000,481.000000,481.000000,481.000000,481.000000
1598413158,3,481,167.778915,13,219.826242,14.000000,481.000000,481.000000,481.000000,481.000000,481.000000
1598413159,3,481,167.778915,13,219.826242,14.000000,481.000000,481.000000,481.000000,481.000000,481.000000
1598413160,3,481,167.778915,13,219.826242,14.000000,481.000000,481.000000,481.000000,481.000000,481.000000
1598413161,3,481,167.778915,13,219.826242,14.000000,481.000000,481.000000,481.000000,481.000000,481.000000
1598413162,3,481,167.778915,13,219.826242,14.000000,481.000000,481.000000,481.000000,481.000000,481.000000
1598413163,3,481,167.778915,13,219.826242,14.000000,481.000000,481.000000,481.000000,481.000000,481.000000
1598413164,3,481,167.778915,13,219.826242,14.000000,481.000000,481.000000,481.000000,481.000000,481.000000
1598413165,3,481,167.778915,13,219.826242,14.000000,481.000000,481.000000,481.000000,481.000000,481.000000
1598413166,3,481,167.778915,13,219.826242,14.000000,481.000000,481.000000,481.000000,481.000000,481.000000
1598413167,3,481,167.778915,13,219.826242,14.000000,481.000000,481.000000,481.000000,481.000000,481.000000
1598413168,4,481,122.810174,13,197.700859,14.000000,14.000000,481.000000,481.000000,481.000000,481.000000
