t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1598452398,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598452399,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598452400,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598452401,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598452402,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598452403,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598452404,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598452405,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598452406,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598452407,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598452409,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598452409,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598452410,2,291,151.000000,11,140.000000,291.000000,291.000000,291.000000,291.000000,291.000000,291.000000
1598452411,2,291,151.000000,11,140.000000,291.000000,291.000000,291.000000,291.000000,291.000000,291.000000
1598452412,2,291,151.000000,11,140.000000,291.000000,291.000000,291.000000,291.000000,291.000000,291.000000
1598452413,2,291,151.000000,11,140.000000,291.000000,291.000000,291.000000,291.000000,291.000000,291.000000
1598452414,2,291,151.000000,11,140.000000,291.000000,291.000000,291.000000,291.000000,291.000000,291.000000
1598452415,2,291,151.000000,11,140.000000,291.000000,291.000000,291.000000,291.000000,291.000000,291.000000
1598452416,2,291,151.000000,11,140.000000,291.000000,291.000000,291.000000,291.000000,291.000000,291.000000
1598452417,2,291,151.000000,11,140.000000,291.000000,291.000000,291.000000,291.000000,291.000000,291.000000
1598452418,2,291,151.000000,11,140.000000,291.000000,291.000000,291.000000,291.000000,291.000000,291.000000
1598452419,2,291,151.000000,11,140.000000,291.000000,291.000000,291.000000,291.000000,291.000000,291.000000
1598452420,2,291,151.000000,11,140.000000,291.000000,291.000000,291.000000,291.000000,291.000000,291.000000
1598452421,2,291,151.000000,11,140.000000,291.000000,291.000000,291.000000,291.000000,291.000000,291.000000
1598452422,2,291,151.000000,11,140.000000,291.000000,291.000000,291.000000,291.000000,291.000000,291.000000
1598452423,2,291,151.000000,11,140.000000,291.000000,291.000000,291.000000,291.000000,291.000000,291.000000
1598452424,2,291,151.000000,11,140.000000,291.000000,291.000000,291.000000,291.000000,291.000000,291.000000
1598452425,2,291,151.000000,11,140.000000,291.000000,291.000000,291.000000,291.000000,291.000000,291.000000
1598452426,2,291,151.000000,11,140.000000,291.000000,291.000000,291.000000,291.000000,291.000000,291.000000
1598452427,2,291,151.000000,11,140.000000,291.000000,291.000000,291.000000,291.000000,291.000000,291.000000
1598452428,2,291,151.000000,11,140.000000,291.000000,291.000000,291.000000,291.000000,291.000000,291.000000
1598452429,2,291,151.000000,11,140.000000,291.000000,291.000000,291.000000,291.000000,291.000000,291.000000
1598452431,2,291,151.000000,11,140.000000,291.000000,291.000000,291.000000,291.000000,291.000000,291.000000
1598452433,2,291,151.000000,11,140.000000,291.000000,291.000000,291.000000,291.000000,291.000000,291.000000
1598452433,2,291,151.000000,11,140.000000,291.000000,291.000000,291.000000,291.000000,291.000000,291.000000
