t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1598409419,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409420,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409421,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409422,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409423,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409424,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409425,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409426,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409427,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409428,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409429,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409430,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409431,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409432,2,224,121.500000,19,102.500000,224.000000,224.000000,224.000000,224.000000,224.000000,224.000000
1598409433,2,224,121.500000,19,102.500000,224.000000,224.000000,224.000000,224.000000,224.000000,224.000000
1598409434,2,224,121.500000,19,102.500000,224.000000,224.000000,224.000000,224.000000,224.000000,224.000000
1598409435,2,224,121.500000,19,102.500000,224.000000,224.000000,224.000000,224.000000,224.000000,224.000000
1598409436,2,224,121.500000,19,102.500000,224.000000,224.000000,224.000000,224.000000,224.000000,224.000000
1598409437,2,224,121.500000,19,102.500000,224.000000,224.000000,224.000000,224.000000,224.000000,224.000000
1598409438,2,224,121.500000,19,102.500000,224.000000,224.000000,224.000000,224.000000,224.000000,224.000000
1598409439,2,224,121.500000,19,102.500000,224.000000,224.000000,224.000000,224.000000,224.000000,224.000000
1598409440,2,224,121.500000,19,102.500000,224.000000,224.000000,224.000000,224.000000,224.000000,224.000000
1598409442,2,224,121.500000,19,102.500000,224.000000,224.000000,224.000000,224.000000,224.000000,224.000000
1598409442,2,224,121.500000,19,102.500000,224.000000,224.000000,224.000000,224.000000,224.000000,224.000000
1598409443,2,224,121.500000,19,102.500000,224.000000,224.000000,224.000000,224.000000,224.000000,224.000000
1598409444,2,224,121.500000,19,102.500000,224.000000,224.000000,224.000000,224.000000,224.000000,224.000000
1598409445,2,224,121.500000,19,102.500000,224.000000,224.000000,224.000000,224.000000,224.000000,224.000000
1598409446,2,224,121.500000,19,102.500000,224.000000,224.000000,224.000000,224.000000,224.000000,224.000000
1598409447,2,224,121.500000,19,102.500000,224.000000,224.000000,224.000000,224.000000,224.000000,224.000000
1598409448,2,224,121.500000,19,102.500000,224.000000,224.000000,224.000000,224.000000,224.000000,224.000000
1598409449,2,224,121.500000,19,102.500000,224.000000,224.000000,224.000000,224.000000,224.000000,224.000000
1598409450,2,224,121.500000,19,102.500000,224.000000,224.000000,224.000000,224.000000,224.000000,224.000000
