t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1598452396,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1598452397,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1598452398,8,2.285172,0.375370,0.054578,0.722236,0.109319,0.140818,2.285172,2.285172,2.285172,2.285172,3.463549,0.000000,0.000000,0.000000,calls/second,milliseconds
1598452399,8,2.285172,0.375370,0.054578,0.722236,0.109319,0.140818,2.285172,2.285172,2.285172,2.285172,2.421158,0.000000,0.000000,0.000000,calls/second,milliseconds
1598452400,9,4.580290,0.848849,0.054578,1.493201,0.109319,0.140818,4.580290,4.580290,4.580290,4.580290,2.092212,0.000000,0.000000,0.000000,calls/second,milliseconds
1598452401,15,4.580290,0.550613,0.054578,1.203858,0.105541,0.142578,4.580290,4.580290,4.580290,4.580290,2.826759,3.000000,3.000000,3.000000,calls/second,milliseconds
1598452402,16,4.580290,0.524227,0.054578,1.168245,0.109319,0.145799,4.580290,4.580290,4.580290,4.580290,2.536605,3.000000,3.000000,3.000000,calls/second,milliseconds
1598452403,17,4.580290,0.499327,0.054578,1.135548,0.109319,0.142578,4.580290,4.580290,4.580290,4.580290,2.327345,3.000000,3.000000,3.000000,calls/second,milliseconds
1598452404,20,4.580290,0.440733,0.054578,1.050085,0.122992,0.142578,2.285172,4.580290,4.580290,4.580290,2.410218,3.000000,3.000000,3.000000,calls/second,milliseconds
1598452405,34,4.580290,0.289492,0.046698,0.815045,0.106556,0.133315,2.285172,4.580290,4.580290,4.580290,3.655115,3.000000,3.000000,3.000000,calls/second,milliseconds
1598452406,34,4.580290,0.289492,0.046698,0.815045,0.106556,0.133315,2.285172,4.580290,4.580290,4.580290,3.300715,3.063964,3.013223,3.004432,calls/second,milliseconds
1598452407,38,4.580290,0.270516,0.046698,0.769748,0.107798,0.133315,0.170503,4.580290,4.580290,4.580290,3.362638,3.063964,3.013223,3.004432,calls/second,milliseconds
1598452408,38,4.580290,0.270516,0.046698,0.769748,0.107798,0.133315,0.170503,4.580290,4.580290,4.580290,3.089508,3.063964,3.013223,3.004432,calls/second,milliseconds
1598452409,41,4.580290,0.255646,0.046698,0.739922,0.105541,0.132315,0.170503,4.580290,4.580290,4.580290,3.082554,3.063964,3.013223,3.004432,calls/second,milliseconds
1598452410,44,4.580290,0.244214,0.046698,0.712763,0.105541,0.127375,0.170503,4.580290,4.580290,4.580290,3.076997,3.063964,3.013223,3.004432,calls/second,milliseconds
