t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1598452396,3,9.018505,3.619961,0.118039,3.873195,1.723338,9.018505,9.018505,9.018505,9.018505,9.018505,0.763548,0.000000,0.000000,0.000000,calls/second,milliseconds
1598452397,3,9.018505,3.619961,0.118039,3.873195,1.723338,9.018505,9.018505,9.018505,9.018505,9.018505,0.627459,0.000000,0.000000,0.000000,calls/second,milliseconds
1598452398,11,9.018505,1.473942,0.066397,2.612110,0.188747,1.723338,9.018505,9.018505,9.018505,9.018505,1.900905,0.600000,0.600000,0.600000,calls/second,milliseconds
1598452399,11,9.018505,1.473942,0.066397,2.612110,0.188747,1.723338,9.018505,9.018505,9.018505,9.018505,1.622123,0.600000,0.600000,0.600000,calls/second,milliseconds
1598452400,12,9.018505,1.692308,0.066397,2.599023,0.188747,3.949635,9.018505,9.018505,9.018505,9.018505,1.542659,0.600000,0.600000,0.600000,calls/second,milliseconds
1598452401,18,9.018505,1.137040,0.056251,2.243427,0.114278,0.762087,9.018505,9.018505,9.018505,9.018505,2.049291,0.600000,0.600000,0.600000,calls/second,milliseconds
1598452402,19,9.018505,1.079952,0.056251,2.193246,0.114278,0.762087,9.018505,9.018505,9.018505,9.018505,1.941816,0.600000,0.600000,0.600000,calls/second,milliseconds
1598452403,20,9.018505,1.027907,0.056251,2.145440,0.104661,0.280581,4.039497,9.018505,9.018505,9.018505,1.855032,0.807885,0.642974,0.614404,calls/second,milliseconds
1598452404,23,9.018505,0.896914,0.056251,2.016852,0.100741,0.280581,4.039497,9.018505,9.018505,9.018505,1.953271,0.807885,0.642974,0.614404,calls/second,milliseconds
1598452405,37,9.018505,0.566681,0.027632,1.622631,0.077058,0.114278,4.039497,9.018505,9.018505,9.018505,2.895364,0.807885,0.642974,0.614404,calls/second,milliseconds
1598452406,37,9.018505,0.566681,0.027632,1.622631,0.077058,0.114278,4.039497,9.018505,9.018505,9.018505,2.685469,0.807885,0.642974,0.614404,calls/second,milliseconds
1598452407,41,9.018505,0.516977,0.027632,1.541986,0.077158,0.114278,3.949635,9.018505,9.018505,9.018505,2.774437,0.807885,0.642974,0.614404,calls/second,milliseconds
1598452408,41,9.018505,0.516977,0.027632,1.541986,0.077158,0.114278,3.949635,9.018505,9.018505,9.018505,2.598750,1.095094,0.705072,0.635377,calls/second,milliseconds
1598452409,44,9.018505,0.482482,0.027632,1.487704,0.074909,0.104661,3.949635,9.018505,9.018505,9.018505,2.622517,1.095094,0.705072,0.635377,calls/second,milliseconds
1598452410,47,9.018505,0.453068,0.027632,1.438118,0.074909,0.100741,3.949635,4.039497,9.018505,9.018505,2.643904,1.095094,0.705072,0.635377,calls/second,milliseconds
1598452411,48,9.018505,0.443835,0.027632,1.422652,0.069743,0.100741,3.949635,4.039497,9.018505,9.018505,2.556376,1.095094,0.705072,0.635377,calls/second,milliseconds
1598452412,48,9.018505,0.443835,0.027632,1.422652,0.069743,0.100741,3.949635,4.039497,9.018505,9.018505,2.427143,1.095094,0.705072,0.635377,calls/second,milliseconds
