t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1598411872,3,25.665530,15.905534,9.149580,7.090123,12.856091,25.665530,25.665530,25.665530,25.665530,25.665530,3.963022,0.000000,0.000000,0.000000,calls/second,milliseconds
1598411873,3,25.665530,15.905534,9.149580,7.090123,12.856091,25.665530,25.665530,25.665530,25.665530,25.665530,1.780869,0.000000,0.000000,0.000000,calls/second,milliseconds
1598411874,25,27.495189,5.693345,1.709410,6.833068,2.466689,6.671739,25.665530,27.495189,27.495189,27.495189,9.291114,0.000000,0.000000,0.000000,calls/second,milliseconds
1598411875,25,27.495189,5.693345,1.709410,6.833068,2.466689,6.671739,25.665530,27.495189,27.495189,27.495189,6.764503,0.000000,0.000000,0.000000,calls/second,milliseconds
1598411876,28,27.495189,5.287556,0.011406,6.567262,2.466689,4.293215,25.665530,27.495189,27.495189,27.495189,5.976467,0.000000,0.000000,0.000000,calls/second,milliseconds
1598411877,28,27.495189,5.287556,0.011406,6.567262,2.466689,4.293215,25.665530,27.495189,27.495189,27.495189,4.923114,5.600000,5.600000,5.600000,calls/second,milliseconds
1598411878,31,27.495189,5.875576,0.011406,7.158651,2.617427,6.671739,25.665530,27.495189,27.495189,27.495189,4.640371,5.600000,5.600000,5.600000,calls/second,milliseconds
1598411879,37,27.495189,5.006943,0.008510,6.812389,2.466689,4.293215,25.665530,27.495189,27.495189,27.495189,4.818935,5.600000,5.600000,5.600000,calls/second,milliseconds
1598411880,38,27.495189,4.865466,0.008510,6.766083,2.319445,4.293215,25.665530,27.495189,27.495189,27.495189,4.377401,5.600000,5.600000,5.600000,calls/second,milliseconds
1598411881,38,27.495189,4.865466,0.008510,6.766083,2.319445,4.293215,25.665530,27.495189,27.495189,27.495189,3.925595,5.600000,5.600000,5.600000,calls/second,milliseconds
1598411882,43,27.495189,4.476458,0.008510,6.429549,2.319445,4.293215,24.743285,27.495189,27.495189,27.495189,4.020068,5.312160,5.540497,5.580055,calls/second,milliseconds
1598411883,54,27.495189,3.756293,0.008485,5.872458,2.262984,3.641259,24.743285,25.665530,27.495189,27.495189,4.624634,5.312160,5.540497,5.580055,calls/second,milliseconds
1598411884,81,205.033441,5.220847,0.007515,23.457664,0.586435,2.617427,12.856091,27.495189,205.033441,205.033441,6.388170,5.312160,5.540497,5.580055,calls/second,milliseconds
1598411885,81,205.033441,5.220847,0.007515,23.457664,0.586435,2.617427,12.856091,27.495189,205.033441,205.033441,5.921058,5.312160,5.540497,5.580055,calls/second,milliseconds
1598411886,81,205.033441,5.220847,0.007515,23.457664,0.586435,2.617427,12.856091,27.495189,205.033441,205.033441,5.519028,5.312160,5.540497,5.580055,calls/second,milliseconds
1598411887,83,205.033441,5.082161,0.007515,23.158314,0.308243,2.617427,12.856091,27.495189,205.033441,205.033441,5.293243,5.591032,5.594372,5.597894,calls/second,milliseconds
1598411888,88,205.033441,4.761130,0.007515,22.446021,0.212466,2.509135,12.856091,27.495189,205.033441,205.033441,5.276348,5.591032,5.594372,5.597894,calls/second,milliseconds
1598411889,90,205.033441,4.641335,0.007515,22.173363,0.204454,2.509135,12.856091,27.495189,205.033441,205.033441,5.090779,5.591032,5.594372,5.597894,calls/second,milliseconds
1598411890,95,205.033441,4.364720,0.005867,21.529227,0.196213,2.328097,10.393139,27.495189,205.033441,205.033441,5.086173,5.591032,5.594372,5.597894,calls/second,milliseconds
1598411891,98,205.033441,4.212684,0.005690,21.165470,0.195471,2.319445,10.393139,25.665530,205.033441,205.033441,4.979839,5.591032,5.594372,5.597894,calls/second,milliseconds
1598411892,103,205.033441,3.976051,0.005690,20.583068,0.163964,2.291634,10.393139,25.665530,27.495189,205.033441,4.980871,5.415847,5.558102,5.585718,calls/second,milliseconds
1598411893,109,205.033441,3.721408,0.004296,19.935851,0.159507,2.262984,9.149580,25.665530,27.495189,205.033441,5.027878,5.415847,5.558102,5.585718,calls/second,milliseconds
1598411894,110,205.033441,3.681325,0.004296,19.831752,0.159149,2.238246,9.149580,25.665530,27.495189,205.033441,4.850328,5.415847,5.558102,5.585718,calls/second,milliseconds
1598411895,110,205.033441,3.681325,0.004296,19.831752,0.159149,2.238246,9.149580,25.665530,27.495189,205.033441,4.645444,5.415847,5.558102,5.585718,calls/second,milliseconds
