t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1598411872,3,25.707852,15.997370,9.187247,7.069998,13.053178,25.707852,25.707852,25.707852,25.707852,25.707852,3.949762,0.000000,0.000000,0.000000,calls/second,milliseconds
1598411873,3,25.707852,15.997370,9.187247,7.069998,13.053178,25.707852,25.707852,25.707852,25.707852,25.707852,1.779289,0.000000,0.000000,0.000000,calls/second,milliseconds
1598411874,25,27.553350,5.753734,1.747506,6.838801,2.517686,6.747336,25.707852,27.553350,27.553350,27.553350,9.282485,0.000000,0.000000,0.000000,calls/second,milliseconds
1598411875,25,27.553350,5.753734,1.747506,6.838801,2.517686,6.747336,25.707852,27.553350,27.553350,27.553350,6.760263,0.000000,0.000000,0.000000,calls/second,milliseconds
1598411876,28,27.553350,5.349283,0.074377,6.572102,2.517686,4.347991,25.707852,27.553350,27.553350,27.553350,5.974965,0.000000,0.000000,0.000000,calls/second,milliseconds
1598411877,28,27.553350,5.349283,0.074377,6.572102,2.517686,4.347991,25.707852,27.553350,27.553350,27.553350,4.922003,5.600000,5.600000,5.600000,calls/second,milliseconds
1598411878,31,27.553350,5.935350,0.074377,7.161796,2.711768,6.747336,25.707852,27.553350,27.553350,27.553350,4.639772,5.600000,5.600000,5.600000,calls/second,milliseconds
1598411879,37,27.553350,5.063134,0.044429,6.817068,2.517686,4.347991,25.707852,27.553350,27.553350,27.553350,4.818406,5.600000,5.600000,5.600000,calls/second,milliseconds
1598411880,38,27.553350,4.921984,0.044429,6.770427,2.401941,4.347991,25.707852,27.553350,27.553350,27.553350,4.376858,5.600000,5.600000,5.600000,calls/second,milliseconds
1598411881,38,27.553350,4.921984,0.044429,6.770427,2.401941,4.347991,25.707852,27.553350,27.553350,27.553350,3.925231,5.600000,5.600000,5.600000,calls/second,milliseconds
1598411882,43,27.553350,4.532245,0.044429,6.433555,2.375605,4.347991,24.791715,27.553350,27.553350,27.553350,4.019743,5.312160,5.540497,5.580055,calls/second,milliseconds
1598411883,54,27.553350,3.808502,0.044429,5.877363,2.304532,3.680956,24.791715,25.707852,27.553350,27.553350,4.624112,5.312160,5.540497,5.580055,calls/second,milliseconds
1598411884,81,205.074629,5.263895,0.027047,23.459082,0.606540,2.711768,13.053178,27.553350,205.074629,205.074629,6.387507,5.312160,5.540497,5.580055,calls/second,milliseconds
1598411885,81,205.074629,5.263895,0.027047,23.459082,0.606540,2.711768,13.053178,27.553350,205.074629,205.074629,5.920567,5.312160,5.540497,5.580055,calls/second,milliseconds
1598411886,81,205.074629,5.263895,0.027047,23.459082,0.606540,2.711768,13.053178,27.553350,205.074629,205.074629,5.518655,5.312160,5.540497,5.580055,calls/second,milliseconds
1598411887,83,205.074629,5.125328,0.027047,23.159686,0.335219,2.711768,13.053178,27.553350,205.074629,205.074629,5.292809,5.591032,5.594372,5.597894,calls/second,milliseconds
1598411888,88,205.074629,4.803956,0.027047,22.447419,0.239601,2.551941,13.053178,27.553350,205.074629,205.074629,5.275885,5.591032,5.594372,5.597894,calls/second,milliseconds
1598411889,90,205.074629,4.684346,0.027047,22.174704,0.237208,2.551941,13.053178,27.553350,205.074629,205.074629,5.090285,5.591032,5.594372,5.597894,calls/second,milliseconds
1598411890,95,205.074629,4.407232,0.027047,21.530626,0.227168,2.401941,10.455073,27.553350,205.074629,205.074629,5.085806,5.591032,5.594372,5.597894,calls/second,milliseconds
1598411891,98,205.074629,4.254959,0.027047,21.166891,0.219942,2.375605,10.455073,25.707852,205.074629,205.074629,4.979587,5.591032,5.594372,5.597894,calls/second,milliseconds
1598411892,103,205.074629,4.019602,0.022714,20.584209,0.197172,2.333230,10.455073,25.707852,27.553350,205.074629,4.980554,5.415847,5.558102,5.585718,calls/second,milliseconds
1598411893,109,205.074629,3.764323,0.019330,19.937074,0.183851,2.304532,9.187247,25.707852,27.553350,205.074629,5.027593,5.415847,5.558102,5.585718,calls/second,milliseconds
1598411894,110,205.074629,3.723931,0.019330,19.833026,0.180579,2.285912,9.187247,25.707852,27.553350,205.074629,4.849906,5.415847,5.558102,5.585718,calls/second,milliseconds
1598411895,110,205.074629,3.723931,0.019330,19.833026,0.180579,2.285912,9.187247,25.707852,27.553350,205.074629,4.645182,5.415847,5.558102,5.585718,calls/second,milliseconds
1598411896,117,205.074629,3.555259,0.019330,19.121530,0.190721,2.326946,9.187247,25.707852,27.553350,205.074629,4.740708,5.415847,5.558102,5.585718,calls/second,milliseconds
1598411897,119,205.074629,3.506697,0.019330,18.930508,0.197172,2.304532,9.187247,25.707852,27.553350,205.074629,4.634196,5.302642,5.532349,5.576933,calls/second,milliseconds
1598411898,120,205.074629,3.471307,0.019330,18.837343,0.197172,2.304532,9.187247,25.707852,27.553350,205.074629,4.498057,5.302642,5.532349,5.576933,calls/second,milliseconds
1598411899,120,205.074629,3.471307,0.019330,18.837343,0.197172,2.304532,9.187247,25.707852,27.553350,205.074629,4.335435,5.302642,5.532349,5.576933,calls/second,milliseconds
1598411900,127,205.074629,3.270898,0.019330,18.190804,0.190721,2.262582,8.686092,25.707852,27.553350,205.074629,4.428200,5.302642,5.532349,5.576933,calls/second,milliseconds
1598411901,135,205.074629,3.146265,0.015780,17.511546,0.221542,2.185197,8.686092,24.791715,27.553350,205.074629,4.549017,5.302642,5.532349,5.576933,calls/second,milliseconds
1598411902,143,205.074629,3.006868,0.015780,16.898078,0.237208,2.091332,6.747336,24.791715,27.553350,205.074629,4.661299,5.182497,5.503716,5.567088,calls/second,milliseconds
1598411903,149,205.074629,2.903007,0.015780,16.472467,0.239601,1.881703,5.418901,24.791715,27.553350,205.074629,4.702875,5.182497,5.503716,5.567088,calls/second,milliseconds
1598411904,150,205.074629,2.878470,0.015780,16.404293,0.237208,1.881703,5.418901,24.791715,27.553350,205.074629,4.589837,5.182497,5.503716,5.567088,calls/second,milliseconds
1598411905,184,205.074629,2.341846,0.008872,14.472734,0.190721,1.684090,4.531584,13.053178,25.707852,205.074629,5.463072,5.182497,5.503716,5.567088,calls/second,milliseconds
