t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1598451370,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598451371,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598451372,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598451373,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598451374,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598451375,1,211,211.000000,211,0.000000,211.000000,211.000000,211.000000,211.000000,211.000000,211.000000
1598451376,1,211,211.000000,211,0.000000,211.000000,211.000000,211.000000,211.000000,211.000000,211.000000
1598451377,1,211,211.000000,211,0.000000,211.000000,211.000000,211.000000,211.000000,211.000000,211.000000
1598451378,1,211,211.000000,211,0.000000,211.000000,211.000000,211.000000,211.000000,211.000000,211.000000
1598451379,2,211,112.635859,20,95.457041,20.000000,211.000000,211.000000,211.000000,211.000000,211.000000
1598451380,2,211,112.635859,20,95.457041,20.000000,211.000000,211.000000,211.000000,211.000000,211.000000
1598451381,2,211,112.635859,20,95.457041,20.000000,211.000000,211.000000,211.000000,211.000000,211.000000
1598451382,2,211,112.635859,20,95.457041,20.000000,211.000000,211.000000,211.000000,211.000000,211.000000
1598451383,2,211,112.635859,20,95.457041,20.000000,211.000000,211.000000,211.000000,211.000000,211.000000
1598451384,2,211,112.635859,20,95.457041,20.000000,211.000000,211.000000,211.000000,211.000000,211.000000
1598451385,2,211,112.635859,20,95.457041,20.000000,211.000000,211.000000,211.000000,211.000000,211.000000
1598451386,2,211,112.635859,20,95.457041,20.000000,211.000000,211.000000,211.000000,211.000000,211.000000
1598451387,2,211,112.635859,20,95.457041,20.000000,211.000000,211.000000,211.000000,211.000000,211.000000
1598451388,2,211,112.635859,20,95.457041,20.000000,211.000000,211.000000,211.000000,211.000000,211.000000
1598451389,2,211,112.635859,20,95.457041,20.000000,211.000000,211.000000,211.000000,211.000000,211.000000
1598451390,2,211,112.635859,20,95.457041,20.000000,211.000000,211.000000,211.000000,211.000000,211.000000
1598451391,2,211,112.635859,20,95.457041,20.000000,211.000000,211.000000,211.000000,211.000000,211.000000
1598451392,2,211,112.635859,20,95.457041,20.000000,211.000000,211.000000,211.000000,211.000000,211.000000
1598451393,2,211,112.635859,20,95.457041,20.000000,211.000000,211.000000,211.000000,211.000000,211.000000
1598451394,2,211,112.635859,20,95.457041,20.000000,211.000000,211.000000,211.000000,211.000000,211.000000
1598451395,2,211,112.635859,20,95.457041,20.000000,211.000000,211.000000,211.000000,211.000000,211.000000
