t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1598451371,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1598451372,8,0.697597,0.095548,0.004335,0.227579,0.008880,0.013960,0.697597,0.697597,0.697597,0.697597,4.752038,0.000000,0.000000,0.000000,calls/second,milliseconds
1598451373,8,0.697597,0.095548,0.004335,0.227579,0.008880,0.013960,0.697597,0.697597,0.697597,0.697597,2.988094,0.000000,0.000000,0.000000,calls/second,milliseconds
1598451374,9,21.153872,2.498488,0.004335,6.698781,0.010210,0.015287,21.153872,21.153872,21.153872,21.153872,2.448720,0.000000,0.000000,0.000000,calls/second,milliseconds
1598451375,15,21.153872,2.150281,0.004335,5.343972,0.013960,0.697597,21.153872,21.153872,21.153872,21.153872,3.207723,0.000000,0.000000,0.000000,calls/second,milliseconds
1598451376,16,21.153872,2.009717,0.004335,5.192290,0.013960,0.697597,21.153872,21.153872,21.153872,21.153872,2.818851,3.000000,3.000000,3.000000,calls/second,milliseconds
1598451377,16,21.153872,2.009717,0.004335,5.192290,0.013960,0.697597,21.153872,21.153872,21.153872,21.153872,2.395320,3.000000,3.000000,3.000000,calls/second,milliseconds
1598451378,17,21.153872,1.884562,0.004335,5.050418,0.013624,0.673418,21.153872,21.153872,21.153872,21.153872,2.214515,3.000000,3.000000,3.000000,calls/second,milliseconds
1598451379,34,21.153872,1.127284,0.004335,3.697928,0.014413,0.407975,5.968466,21.153872,21.153872,21.153872,3.918444,3.000000,3.000000,3.000000,calls/second,milliseconds
1598451380,35,21.153872,1.093221,0.004335,3.646125,0.014106,0.407975,5.968466,21.153872,21.153872,21.153872,3.617348,3.000000,3.000000,3.000000,calls/second,milliseconds
