t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1598451371,3,29.419474,18.367961,10.798070,7.990846,14.886340,29.419474,29.419474,29.419474,29.419474,29.419474,2.904458,0.000000,0.000000,0.000000,calls/second,milliseconds
1598451372,11,29.419474,8.288203,2.473275,7.753986,4.318025,11.502024,29.419474,29.419474,29.419474,29.419474,5.510458,0.000000,0.000000,0.000000,calls/second,milliseconds
1598451373,11,29.419474,8.288203,2.473275,7.753986,4.318025,11.502024,29.419474,29.419474,29.419474,29.419474,3.679068,0.000000,0.000000,0.000000,calls/second,milliseconds
1598451374,12,267.829359,30.601739,2.473275,73.132361,4.318025,14.886340,267.829359,267.829359,267.829359,267.829359,3.009251,0.000000,0.000000,0.000000,calls/second,milliseconds
1598451375,18,267.829359,23.764156,0.074231,60.381586,4.318025,14.886340,267.829359,267.829359,267.829359,267.829359,3.608370,0.000000,0.000000,0.000000,calls/second,milliseconds
1598451376,19,267.829359,22.446688,0.074231,58.924877,4.318025,14.886340,267.829359,267.829359,267.829359,267.829359,3.172695,3.600000,3.600000,3.600000,calls/second,milliseconds
1598451377,19,267.829359,22.446688,0.074231,58.924877,4.318025,14.886340,267.829359,267.829359,267.829359,267.829359,2.717281,3.600000,3.600000,3.600000,calls/second,milliseconds
1598451378,20,267.829359,21.249153,0.074231,57.546219,4.024619,11.502024,267.829359,267.829359,267.829359,267.829359,2.503370,3.600000,3.600000,3.600000,calls/second,milliseconds
1598451379,37,267.829359,12.900905,0.053855,42.649271,3.165650,10.323225,31.134643,267.829359,267.829359,267.829359,4.115995,3.600000,3.600000,3.600000,calls/second,milliseconds
1598451380,38,267.829359,12.538708,0.053855,42.095280,2.901808,10.323225,31.134643,267.829359,267.829359,267.829359,3.804658,3.600000,3.600000,3.600000,calls/second,milliseconds
1598451381,38,267.829359,12.538708,0.053855,42.095280,2.901808,10.323225,31.134643,267.829359,267.829359,267.829359,3.458817,3.631982,3.606611,3.602216,calls/second,milliseconds
1598451382,43,267.829359,10.968439,0.053855,39.565541,0.580563,6.250351,29.419474,267.829359,267.829359,267.829359,3.587491,3.631982,3.606611,3.602216,calls/second,milliseconds
1598451383,43,267.829359,10.968439,0.053855,39.565541,0.580563,6.250351,29.419474,267.829359,267.829359,267.829359,3.311258,3.631982,3.606611,3.602216,calls/second,milliseconds
1598451384,47,267.829359,9.940078,0.053855,37.786949,0.524220,4.662397,29.419474,267.829359,267.829359,267.829359,3.360805,3.631982,3.606611,3.602216,calls/second,milliseconds
1598451385,48,267.829359,9.710812,0.053855,37.375315,0.465956,4.662397,29.419474,31.134643,267.829359,267.829359,3.203221,3.631982,3.606611,3.602216,calls/second,milliseconds
1598451386,48,267.829359,9.710812,0.053855,37.375315,0.465956,4.662397,29.419474,31.134643,267.829359,267.829359,3.002825,3.501496,3.580056,3.593340,calls/second,milliseconds
1598451387,49,267.829359,9.486531,0.053855,36.964543,0.465956,4.662397,29.419474,31.134643,267.829359,267.829359,2.885022,3.501496,3.580056,3.593340,calls/second,milliseconds
1598451388,53,267.829359,8.808547,0.053855,35.384446,0.524544,4.318025,29.419474,31.134643,267.829359,267.829359,2.947017,3.501496,3.580056,3.593340,calls/second,milliseconds
1598451389,53,267.829359,8.808547,0.053855,35.384446,0.524544,4.318025,29.419474,31.134643,267.829359,267.829359,2.791641,3.501496,3.580056,3.593340,calls/second,milliseconds
1598451390,53,267.829359,8.808547,0.053855,35.384446,0.524544,4.318025,29.419474,31.134643,267.829359,267.829359,2.652100,3.501496,3.580056,3.593340,calls/second,milliseconds
1598451391,53,267.829359,8.808547,0.053855,35.384446,0.524544,4.318025,29.419474,31.134643,267.829359,267.829359,2.526110,3.301488,3.537412,3.578972,calls/second,milliseconds
1598451392,55,267.829359,8.417700,0.041045,34.633857,0.524220,4.318025,27.716287,31.134643,267.829359,267.829359,2.501493,3.301488,3.537412,3.578972,calls/second,milliseconds
1598451393,64,267.829359,7.265686,0.041045,31.713768,0.580563,3.254465,27.716287,31.134643,267.829359,267.829359,2.784592,3.301488,3.537412,3.578972,calls/second,milliseconds
1598451394,65,267.829359,7.132053,0.041045,31.434109,0.579671,3.165650,27.716287,31.134643,267.829359,267.829359,2.710124,3.301488,3.537412,3.578972,calls/second,milliseconds
1598451395,67,267.829359,6.907645,0.041045,30.877702,0.579671,3.165650,27.716287,31.134643,267.829359,267.829359,2.681731,3.301488,3.537412,3.578972,calls/second,milliseconds
1598451396,68,267.829359,6.814144,0.041045,30.605732,0.580563,3.033352,27.716287,31.134643,267.829359,267.829359,2.616956,3.261391,3.525224,3.574656,calls/second,milliseconds
1598451397,70,267.829359,6.602649,0.041045,30.080887,0.580563,3.033352,27.716287,31.134643,267.829359,267.829359,2.594177,3.261391,3.525224,3.574656,calls/second,milliseconds
1598451398,70,267.829359,6.602649,0.041045,30.080887,0.580563,3.033352,27.716287,31.134643,267.829359,267.829359,2.501303,3.261391,3.525224,3.574656,calls/second,milliseconds
1598451399,70,267.829359,6.602649,0.041045,30.080887,0.580563,3.033352,27.716287,31.134643,267.829359,267.829359,2.415170,3.261391,3.525224,3.574656,calls/second,milliseconds
1598451400,75,267.829359,6.272062,0.041045,28.794644,0.836010,3.033352,20.420562,31.134643,267.829359,267.829359,2.501512,3.261391,3.525224,3.574656,calls/second,milliseconds
1598451401,94,267.829359,4.836708,0.008910,25.139689,0.452961,2.370657,14.886340,29.419474,31.134643,267.829359,3.033752,3.128553,3.493402,3.563717,calls/second,milliseconds
