t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1598451372,8,0.011464,0.007702,0.003880,0.002707,0.006653,0.011186,0.011464,0.011464,0.011464,0.011464,9.287512,0.000000,0.000000,0.000000,calls/second,milliseconds
1598451373,8,0.011464,0.007702,0.003880,0.002707,0.006653,0.011186,0.011464,0.011464,0.011464,0.011464,4.312361,0.000000,0.000000,0.000000,calls/second,milliseconds
1598451374,9,1.266253,0.151314,0.003880,0.400156,0.006653,0.011186,1.266253,1.266253,1.266253,1.266253,3.154391,0.000000,0.000000,0.000000,calls/second,milliseconds
1598451375,15,1.266253,0.092126,0.003880,0.315452,0.007053,0.010470,1.266253,1.266253,1.266253,1.266253,3.892078,0.000000,0.000000,0.000000,calls/second,milliseconds
1598451376,16,1.266253,0.086662,0.003880,0.305594,0.007243,0.009057,1.266253,1.266253,1.266253,1.266253,3.296348,0.000000,0.000000,0.000000,calls/second,milliseconds
1598451377,16,1.266253,0.086662,0.003880,0.305594,0.007243,0.009057,1.266253,1.266253,1.266253,1.266253,2.731521,3.200000,3.200000,3.200000,calls/second,milliseconds
1598451378,17,1.266253,0.081913,0.003880,0.296444,0.007243,0.010470,1.266253,1.266253,1.266253,1.266253,2.480130,3.200000,3.200000,3.200000,calls/second,milliseconds
1598451379,34,1.266253,0.043514,0.003880,0.208850,0.006885,0.010470,0.022087,1.266253,1.266253,1.266253,4.328631,3.200000,3.200000,3.200000,calls/second,milliseconds
1598451380,35,1.266253,0.042579,0.003880,0.205706,0.007053,0.010557,0.022087,1.266253,1.266253,1.266253,3.953314,3.200000,3.200000,3.200000,calls/second,milliseconds
1598451381,35,1.266253,0.042579,0.003880,0.205706,0.007053,0.010557,0.022087,1.266253,1.266253,1.266253,3.552574,3.200000,3.200000,3.200000,calls/second,milliseconds
1598451382,40,1.266253,0.038037,0.003880,0.191684,0.007624,0.010557,0.013597,1.266253,1.266253,1.266253,3.686067,3.295947,3.219834,3.206648,calls/second,milliseconds
1598451383,40,1.266253,0.038037,0.003880,0.191684,0.007624,0.010557,0.013597,1.266253,1.266253,1.266253,3.375077,3.295947,3.219834,3.206648,calls/second,milliseconds
1598451384,44,1.266253,0.035336,0.003880,0.182014,0.007690,0.010808,0.013597,1.266253,1.266253,1.266253,3.424018,3.295947,3.219834,3.206648,calls/second,milliseconds
1598451385,45,1.266253,0.034535,0.002797,0.179831,0.007624,0.010590,0.013597,1.266253,1.266253,1.266253,3.248961,3.295947,3.219834,3.206648,calls/second,milliseconds
1598451386,45,1.266253,0.034535,0.002797,0.179831,0.007624,0.010590,0.013597,1.266253,1.266253,1.266253,3.030178,3.295947,3.219834,3.206648,calls/second,milliseconds
1598451387,46,1.266253,0.033764,0.002797,0.177660,0.007624,0.010590,0.013597,1.266253,1.266253,1.266253,2.902224,3.144355,3.189755,3.196639,calls/second,milliseconds
1598451388,50,1.266253,0.030900,0.001993,0.169541,0.007013,0.010557,0.013597,0.022087,1.266253,1.266253,2.967376,3.144355,3.189755,3.196639,calls/second,milliseconds
1598451389,50,1.266253,0.030900,0.001993,0.169541,0.007013,0.010557,0.013597,0.022087,1.266253,1.266253,2.801010,3.144355,3.189755,3.196639,calls/second,milliseconds
1598451390,50,1.266253,0.030900,0.001993,0.169541,0.007013,0.010557,0.013597,0.022087,1.266253,1.266253,2.652545,3.144355,3.189755,3.196639,calls/second,milliseconds
1598451391,50,1.266253,0.030900,0.001993,0.169541,0.007013,0.010557,0.013597,0.022087,1.266253,1.266253,2.519333,3.144355,3.189755,3.196639,calls/second,milliseconds
1598451392,52,1.266253,0.029561,0.001993,0.165633,0.006885,0.010470,0.013597,0.022087,1.266253,1.266253,2.493726,2.972902,3.153562,3.184469,calls/second,milliseconds
1598451393,61,1.266253,0.024899,0.001687,0.150869,0.006123,0.009057,0.013107,0.022087,1.266253,1.266253,2.791868,2.972902,3.153562,3.184469,calls/second,milliseconds
1598451394,62,1.266253,0.024494,0.001687,0.149437,0.006123,0.009037,0.013107,0.022087,1.266253,1.266253,2.713380,2.972902,3.153562,3.184469,calls/second,milliseconds
1598451395,64,1.266253,0.023688,0.001687,0.146634,0.005828,0.009037,0.013107,0.022087,1.266253,1.266253,2.683499,2.972902,3.153562,3.184469,calls/second,milliseconds
1598451396,65,1.266253,0.023347,0.001687,0.145275,0.005828,0.008609,0.013107,0.022087,1.266253,1.266253,2.615727,2.972902,3.153562,3.184469,calls/second,milliseconds
1598451397,67,1.266253,0.023158,0.001687,0.142623,0.005828,0.009037,0.013597,0.033757,1.266253,1.266253,2.591966,2.975069,3.151023,3.183447,calls/second,milliseconds
1598451398,67,1.266253,0.023158,0.001687,0.142623,0.005828,0.009037,0.013597,0.033757,1.266253,1.266253,2.495251,2.975069,3.151023,3.183447,calls/second,milliseconds
1598451399,67,1.266253,0.023158,0.001687,0.142623,0.005828,0.009037,0.013597,0.033757,1.266253,1.266253,2.405832,2.975069,3.151023,3.183447,calls/second,milliseconds
1598451400,72,1.266253,0.021949,0.000692,0.136235,0.005828,0.009057,0.022087,0.033757,1.266253,1.266253,2.495925,2.975069,3.151023,3.183447,calls/second,milliseconds
1598451401,91,1.266253,0.017058,0.000549,0.118146,0.003894,0.008486,0.014632,0.033757,0.033757,1.266253,3.048557,2.975069,3.151023,3.183447,calls/second,milliseconds
1598451402,93,1.266253,0.016683,0.000549,0.116586,0.003880,0.008456,0.014632,0.033757,0.033757,1.266253,3.014666,3.152964,3.184890,3.194619,calls/second,milliseconds
1598451403,93,1.266253,0.016683,0.000549,0.116586,0.003880,0.008456,0.014632,0.033757,0.033757,1.266253,2.919919,3.152964,3.184890,3.194619,calls/second,milliseconds
1598451404,94,1.266253,0.016504,0.000549,0.115817,0.003660,0.008456,0.014632,0.033757,0.033757,1.266253,2.861590,3.152964,3.184890,3.194619,calls/second,milliseconds
1598451405,95,1.266253,0.016322,0.000549,0.115053,0.003660,0.008456,0.014632,0.033757,0.033757,1.266253,2.806559,3.152964,3.184890,3.194619,calls/second,milliseconds
1598451406,95,1.266253,0.016322,0.000549,0.115053,0.003660,0.008456,0.014632,0.033757,0.033757,1.266253,2.725991,3.152964,3.184890,3.194619,calls/second,milliseconds
1598451407,96,1.266253,0.016126,0.000549,0.114282,0.003656,0.008456,0.014632,0.024261,0.033757,1.266253,2.677868,2.964832,3.145471,3.181353,calls/second,milliseconds
1598451408,96,1.266253,0.016126,0.000549,0.114282,0.003656,0.008456,0.014632,0.024261,0.033757,1.266253,2.605304,2.964832,3.145471,3.181353,calls/second,milliseconds
1598451409,96,1.266253,0.016126,0.000549,0.114282,0.003656,0.008456,0.014632,0.024261,0.033757,1.266253,2.536412,2.964832,3.145471,3.181353,calls/second,milliseconds
1598451410,96,1.266253,0.016126,0.000549,0.114282,0.003656,0.008456,0.014632,0.024261,0.033757,1.266253,2.471176,2.964832,3.145471,3.181353,calls/second,milliseconds
1598451411,96,1.266253,0.016126,0.000549,0.114282,0.003656,0.008456,0.014632,0.024261,0.033757,1.266253,2.409180,2.964832,3.145471,3.181353,calls/second,milliseconds
1598451412,98,1.266253,0.015732,0.000549,0.112646,0.003573,0.008164,0.014632,0.024261,0.033757,1.266253,2.399088,2.743768,3.096787,3.164836,calls/second,milliseconds
1598451413,98,1.266253,0.015732,0.000549,0.112646,0.003573,0.008164,0.014632,0.024261,0.033757,1.266253,2.341634,2.743768,3.096787,3.164836,calls/second,milliseconds
1598451414,98,1.266253,0.015732,0.000549,0.112646,0.003573,0.008164,0.014632,0.024261,0.033757,1.266253,2.287083,2.743768,3.096787,3.164836,calls/second,milliseconds
1598451415,100,1.266253,0.015350,0.000549,0.111031,0.003333,0.007690,0.014632,0.024261,0.033757,1.266253,2.280536,2.743768,3.096787,3.164836,calls/second,milliseconds
1598451416,100,1.266253,0.015350,0.000549,0.111031,0.003333,0.007690,0.014632,0.024261,0.033757,1.266253,2.229842,2.743768,3.096787,3.164836,calls/second,milliseconds
1598451417,101,1.266253,0.015152,0.000549,0.110227,0.003333,0.007690,0.014170,0.024261,0.033757,1.266253,2.203042,2.588353,3.058824,3.151734,calls/second,milliseconds
1598451418,101,1.266253,0.015152,0.000549,0.110227,0.003333,0.007690,0.014170,0.024261,0.033757,1.266253,2.155963,2.588353,3.058824,3.151734,calls/second,milliseconds
1598451419,104,1.266253,0.014554,0.000549,0.107850,0.003217,0.007243,0.014170,0.024261,0.033757,1.266253,2.173337,2.588353,3.058824,3.151734,calls/second,milliseconds
