t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1598407778,3,69.802549,35.103138,12.167974,24.956418,23.338890,69.802549,69.802549,69.802549,69.802549,69.802549,0.882354,0.000000,0.000000,0.000000,calls/second,milliseconds
1598407779,25,69.802549,4.460100,0.086911,14.157275,0.149265,0.213459,23.338890,69.802549,69.802549,69.802549,5.745756,0.000000,0.000000,0.000000,calls/second,milliseconds
1598407780,26,69.802549,6.116285,0.086911,16.125335,0.149265,0.215550,46.831627,69.802549,69.802549,69.802549,4.870503,5.000000,5.000000,5.000000,calls/second,milliseconds
1598407781,50,69.802549,3.698444,0.086911,11.958839,0.180859,0.236450,23.338890,46.831627,69.802549,69.802549,7.877244,5.000000,5.000000,5.000000,calls/second,milliseconds
1598407782,50,69.802549,3.698444,0.086911,11.958839,0.180859,0.236450,23.338890,46.831627,69.802549,69.802549,6.807123,5.000000,5.000000,5.000000,calls/second,milliseconds
1598407783,50,69.802549,3.698444,0.086911,11.958839,0.180859,0.236450,23.338890,46.831627,69.802549,69.802549,5.996269,5.000000,5.000000,5.000000,calls/second,milliseconds
1598407784,50,69.802549,3.698444,0.086911,11.958839,0.180859,0.236450,23.338890,46.831627,69.802549,69.802549,5.354520,5.000000,5.000000,5.000000,calls/second,milliseconds
1598407785,54,69.802549,3.418166,0.086911,11.513301,0.180859,0.220789,23.338890,46.831627,69.802549,69.802549,5.223565,5.047973,5.009917,5.003324,calls/second,milliseconds
1598407786,56,69.802549,3.291169,0.086911,11.305552,0.178559,0.220237,23.338890,46.831627,69.802549,69.802549,4.938951,5.047973,5.009917,5.003324,calls/second,milliseconds
1598407787,59,69.802549,3.115886,0.086911,11.009516,0.171212,0.220237,12.167974,46.831627,69.802549,69.802549,4.782009,5.047973,5.009917,5.003324,calls/second,milliseconds
1598407788,1187,69.802549,0.324790,0.046864,2.782308,0.131659,0.188374,0.318989,0.554547,0.979459,46.831627,88.983728,5.047973,5.009917,5.003324,calls/second,milliseconds
1598407789,1262,69.802549,0.326083,0.048557,2.769640,0.129222,0.187137,0.326964,0.634415,1.194090,46.831627,88.031652,5.047973,5.009917,5.003324,calls/second,milliseconds
1598407790,1276,69.802549,0.326555,0.037656,2.769537,0.128973,0.186191,0.329732,0.638340,1.508565,46.831627,83.193072,23.993611,8.927019,6.316322,calls/second,milliseconds
1598407791,1276,69.802549,0.326555,0.037656,2.769537,0.128973,0.186191,0.329732,0.638340,1.508565,46.831627,78.102269,23.993611,8.927019,6.316322,calls/second,milliseconds
1598407792,1283,69.802549,0.327789,0.006040,2.769291,0.129012,0.187137,0.337898,0.638340,1.569650,46.831627,73.990251,23.993611,8.927019,6.316322,calls/second,milliseconds
1598407793,1287,69.802549,0.332281,0.006040,2.772321,0.129021,0.187563,0.340644,0.677661,1.591740,46.831627,70.183694,23.993611,8.927019,6.316322,calls/second,milliseconds
1598407794,1328,69.802549,0.289922,0.004994,2.485013,0.127436,0.186191,0.337898,0.677661,1.569650,46.831627,68.674827,23.993611,8.927019,6.316322,calls/second,milliseconds
1598407795,1330,69.802549,0.292446,0.004994,2.485844,0.127436,0.186232,0.340644,0.697846,1.591740,46.831627,65.377661,23.114611,8.994339,6.353350,calls/second,milliseconds
1598407796,1341,69.802549,0.293615,0.004994,2.484508,0.127094,0.186232,0.348301,0.863215,1.591740,46.831627,62.857425,23.114611,8.994339,6.353350,calls/second,milliseconds
1598407797,1342,69.802549,0.293596,0.004994,2.484334,0.127094,0.186232,0.348301,0.863215,1.591740,46.831627,60.077960,23.114611,8.994339,6.353350,calls/second,milliseconds
1598407798,1350,69.802549,0.297324,0.004994,2.483906,0.127536,0.188299,0.355801,0.970062,1.975045,46.831627,57.845719,23.114611,8.994339,6.353350,calls/second,milliseconds
1598407799,1355,69.802549,0.301053,0.004994,2.484069,0.128392,0.189505,0.372587,0.979459,1.978794,46.831627,55.684429,23.114611,8.994339,6.353350,calls/second,milliseconds
