t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1598413134,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1598413135,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1598413136,22,21.675970,1.523376,0.003700,4.703861,0.009671,0.013566,5.920575,21.675970,21.675970,21.675970,10.774013,0.000000,0.000000,0.000000,calls/second,milliseconds
1598413137,22,21.675970,1.523376,0.003700,4.703861,0.009671,0.013566,5.920575,21.675970,21.675970,21.675970,7.246598,0.000000,0.000000,0.000000,calls/second,milliseconds
1598413138,25,21.675970,1.337061,0.003700,4.432527,0.010246,0.013110,5.920575,21.675970,21.675970,21.675970,6.189732,0.000000,0.000000,0.000000,calls/second,milliseconds
1598413139,26,21.675970,1.285970,0.003700,4.350128,0.010471,0.013566,5.920575,21.675970,21.675970,21.675970,5.159411,5.000000,5.000000,5.000000,calls/second,milliseconds
1598413140,30,21.675970,1.122999,0.003700,4.057650,0.010102,0.013566,5.920575,21.675970,21.675970,21.675970,4.974210,5.000000,5.000000,5.000000,calls/second,milliseconds
1598413141,34,21.675970,0.994642,0.003700,3.812497,0.010102,0.013566,5.920575,21.675970,21.675970,21.675970,4.839304,5.000000,5.000000,5.000000,calls/second,milliseconds
1598413142,35,21.675970,0.964531,0.003700,3.757540,0.010246,0.013566,5.920575,21.675970,21.675970,21.675970,4.358488,5.000000,5.000000,5.000000,calls/second,milliseconds
1598413143,36,21.675970,0.954570,0.003700,3.700940,0.010471,0.014138,5.920575,21.675970,21.675970,21.675970,3.988965,5.000000,5.000000,5.000000,calls/second,milliseconds
1598413144,41,21.675970,0.831526,0.003700,3.461142,0.010246,0.014138,5.738538,21.675970,21.675970,21.675970,4.089186,4.856080,4.970249,4.990028,calls/second,milliseconds
1598413145,46,21.675970,0.735867,0.003434,3.259773,0.010471,0.021674,5.738538,21.675970,21.675970,21.675970,4.170710,4.856080,4.970249,4.990028,calls/second,milliseconds
1598413146,47,21.675970,0.718659,0.003434,3.223112,0.010246,0.021674,5.738538,21.675970,21.675970,21.675970,3.907820,4.856080,4.970249,4.990028,calls/second,milliseconds
1598413147,48,21.675970,0.702146,0.003434,3.187099,0.010471,0.021674,5.738538,5.920575,21.675970,21.675970,3.684426,4.856080,4.970249,4.990028,calls/second,milliseconds
1598413148,55,21.675970,0.887427,0.002567,3.504983,0.010246,0.022165,5.920575,13.921238,21.675970,21.675970,3.919423,4.856080,4.970249,4.990028,calls/second,milliseconds
1598413149,82,21.675970,0.682380,0.001968,2.936665,0.012627,0.021692,5.738538,13.921238,21.675970,21.675970,5.455243,5.123445,5.023632,5.007811,calls/second,milliseconds
1598413150,82,21.675970,0.682380,0.001968,2.936665,0.012627,0.021692,5.738538,13.921238,21.675970,21.675970,5.115656,5.123445,5.023632,5.007811,calls/second,milliseconds
1598413151,83,21.675970,0.733085,0.001968,2.948946,0.012627,0.022165,5.738538,13.921238,21.675970,21.675970,4.874614,5.123445,5.023632,5.007811,calls/second,milliseconds
1598413152,85,21.675970,0.713760,0.001968,2.911798,0.012464,0.022165,5.738538,13.921238,21.675970,21.675970,4.715520,5.123445,5.023632,5.007811,calls/second,milliseconds
1598413153,89,21.675970,0.677383,0.001968,2.840519,0.012370,0.021674,5.738538,13.921238,13.921238,21.675970,4.678323,5.123445,5.023632,5.007811,calls/second,milliseconds
1598413154,95,21.675970,0.629966,0.001968,2.741576,0.011207,0.021674,4.448499,13.921238,13.921238,21.675970,4.743465,4.921682,4.983573,4.994472,calls/second,milliseconds
1598413155,96,21.675970,0.624284,0.001968,2.725419,0.011400,0.021692,4.448499,7.196906,13.921238,21.675970,4.565686,4.921682,4.983573,4.994472,calls/second,milliseconds
1598413156,101,21.675970,0.591040,0.001968,2.648824,0.011207,0.022165,4.448499,7.196906,13.921238,21.675970,4.585552,4.921682,4.983573,4.994472,calls/second,milliseconds
1598413157,105,21.675970,0.566652,0.001968,2.591151,0.011207,0.024274,4.448499,7.196906,13.921238,21.675970,4.560195,4.921682,4.983573,4.994472,calls/second,milliseconds
1598413158,109,21.675970,0.554234,0.001968,2.536346,0.011207,0.024960,4.448499,7.196906,13.921238,21.675970,4.536448,4.921682,4.983573,4.994472,calls/second,milliseconds
1598413159,116,21.675970,0.540231,0.001968,2.448540,0.012464,0.051584,1.687414,7.196906,13.921238,21.675970,4.634936,4.863979,4.970621,4.990070,calls/second,milliseconds
1598413160,121,21.675970,0.535465,0.001968,2.390119,0.012924,0.071683,1.687414,7.196906,13.921238,21.675970,4.649095,4.863979,4.970621,4.990070,calls/second,milliseconds
1598413161,122,21.675970,0.531313,0.001968,2.378552,0.012924,0.072581,1.687414,7.196906,13.921238,21.675970,4.514210,4.863979,4.970621,4.990070,calls/second,milliseconds
1598413162,123,21.675970,0.526071,0.001968,2.367198,0.012924,0.072581,1.687414,7.196906,13.921238,21.675970,4.388651,4.863979,4.970621,4.990070,calls/second,milliseconds
1598413163,128,21.675970,0.513859,0.001968,2.309931,0.013110,0.101252,1.687414,7.196906,13.921238,21.675970,4.409822,4.863979,4.970621,4.990070,calls/second,milliseconds
1598413164,132,21.675970,0.505425,0.001968,2.266327,0.013568,0.134772,1.687414,7.196906,13.921238,21.675970,4.396305,4.730935,4.941355,4.980153,calls/second,milliseconds
1598413165,139,21.675970,0.487953,0.001968,2.195120,0.014651,0.217797,1.456234,5.920575,13.921238,21.675970,4.480224,4.730935,4.941355,4.980153,calls/second,milliseconds
1598413166,146,21.675970,0.474003,0.001968,2.129321,0.016015,0.234073,1.456234,5.920575,13.921238,21.675970,4.558886,4.730935,4.941355,4.980153,calls/second,milliseconds
1598413167,400,21.675970,0.226125,0.000726,1.220242,0.023768,0.165407,0.426952,0.981514,4.448499,21.675970,12.111997,4.730935,4.941355,4.980153,calls/second,milliseconds
1598413168,429,21.675970,0.209198,0.000726,1.173113,0.020629,0.159912,0.407591,0.960838,4.448499,21.675970,12.607395,4.730935,4.941355,4.980153,calls/second,milliseconds
1598413169,430,21.675970,0.208898,0.000726,1.171612,0.020629,0.159912,0.407591,0.960838,4.448499,21.675970,12.276287,9.118023,5.844783,5.282755,calls/second,milliseconds
1598413170,430,21.675970,0.208898,0.000726,1.171612,0.020629,0.159912,0.407591,0.960838,4.448499,21.675970,11.935293,9.118023,5.844783,5.282755,calls/second,milliseconds
1598413171,440,21.675970,0.207903,0.000726,1.156374,0.021692,0.159912,0.407591,0.960838,4.448499,21.675970,11.882185,9.118023,5.844783,5.282755,calls/second,milliseconds
1598413172,451,21.675970,0.206205,0.000726,1.140069,0.022298,0.161226,0.369638,0.960838,3.307025,21.675970,11.859720,9.118023,5.844783,5.282755,calls/second,milliseconds
1598413173,674,21.675970,0.162151,0.000726,0.915264,0.024230,0.143612,0.331458,0.672213,1.687414,13.921238,17.270480,9.118023,5.844783,5.282755,calls/second,milliseconds
1598413174,708,21.675970,0.153645,0.000455,0.891067,0.021692,0.139822,0.313850,0.655125,1.687414,13.921238,17.687547,12.834517,6.667165,5.561521,calls/second,milliseconds
1598413175,709,21.675970,0.153437,0.000455,0.890368,0.021692,0.139822,0.313850,0.655125,1.687414,13.921238,17.281209,12.834517,6.667165,5.561521,calls/second,milliseconds
1598413176,712,21.675970,0.152831,0.000455,0.888260,0.022020,0.139719,0.313850,0.655125,1.687414,13.921238,16.941466,12.834517,6.667165,5.561521,calls/second,milliseconds
1598413177,713,21.675970,0.152619,0.000455,0.887547,0.022020,0.139719,0.313850,0.655125,1.687414,13.921238,16.571018,12.834517,6.667165,5.561521,calls/second,milliseconds
1598413178,715,21.675970,0.152191,0.000455,0.886116,0.022020,0.139360,0.313850,0.655125,1.687414,13.921238,16.240597,12.834517,6.667165,5.561521,calls/second,milliseconds
1598413179,722,21.675970,0.150653,0.000455,0.881057,0.022020,0.139172,0.309678,0.655125,1.456234,13.921238,16.035510,11.968236,6.590023,5.541789,calls/second,milliseconds
1598413180,733,21.675970,0.148348,0.000455,0.873151,0.022020,0.138466,0.308378,0.655125,1.456234,13.921238,15.926217,11.968236,6.590023,5.541789,calls/second,milliseconds
1598413181,742,21.675970,0.146571,0.000455,0.866733,0.022277,0.137130,0.308378,0.655125,1.456234,13.921238,15.778056,11.968236,6.590023,5.541789,calls/second,milliseconds
1598413182,743,21.675970,0.146335,0.000455,0.866024,0.022253,0.137110,0.308378,0.655125,1.456234,13.921238,15.470681,11.968236,6.590023,5.541789,calls/second,milliseconds
1598413183,743,21.675970,0.146335,0.000455,0.866024,0.022253,0.137110,0.308378,0.655125,1.456234,13.921238,15.155300,11.968236,6.590023,5.541789,calls/second,milliseconds
1598413184,747,21.675970,0.145568,0.000455,0.863090,0.022277,0.136977,0.308378,0.655125,1.456234,13.921238,14.932899,11.459060,6.573660,5.542112,calls/second,milliseconds
1598413185,783,21.675970,0.137270,0.000455,0.837847,0.020890,0.131756,0.285418,0.583616,1.456234,13.921238,15.345326,11.459060,6.573660,5.542112,calls/second,milliseconds
1598413186,850,21.675970,0.124998,0.000455,0.795527,0.019776,0.118992,0.274027,0.531527,0.981514,13.921238,16.334911,11.459060,6.573660,5.542112,calls/second,milliseconds
1598413187,905,21.675970,0.116384,0.000455,0.764770,0.018874,0.110165,0.268214,0.511773,0.960838,13.921238,17.066308,11.459060,6.573660,5.542112,calls/second,milliseconds
1598413188,967,21.675970,0.108095,0.000455,0.733648,0.017889,0.100651,0.253750,0.451153,0.777544,13.921238,17.897583,11.459060,6.573660,5.542112,calls/second,milliseconds
1598413189,1035,21.675970,0.097466,0.000455,0.691018,0.017466,0.077120,0.234073,0.418662,0.686469,13.921238,18.807580,15.164277,7.420357,5.831628,calls/second,milliseconds
1598413190,1069,21.675970,0.089417,0.000455,0.659642,0.016015,0.057657,0.225817,0.369638,0.672213,13.921238,19.079288,15.164277,7.420357,5.831628,calls/second,milliseconds
1598413191,1203,13.921238,0.062339,0.000337,0.408072,0.011492,0.034067,0.200520,0.325985,0.531527,5.738538,21.094851,15.164277,7.420357,5.831628,calls/second,milliseconds
1598413192,1328,13.921238,0.052520,0.000337,0.385552,0.007361,0.029669,0.180275,0.284345,0.494007,5.738538,22.886236,15.164277,7.420357,5.831628,calls/second,milliseconds
1598413193,1443,13.921238,0.045107,0.000337,0.359473,0.007207,0.022167,0.171916,0.268727,0.418662,3.307025,24.447111,15.164277,7.420357,5.831628,calls/second,milliseconds
1598413194,1641,13.921238,0.038804,0.000152,0.351830,0.006540,0.015627,0.150002,0.233067,0.325985,3.307025,27.336564,23.610443,9.294357,6.468571,calls/second,milliseconds
1598413195,1834,13.921238,0.035557,0.000152,0.347778,0.006179,0.011757,0.141091,0.222300,0.309678,3.307025,30.050280,23.610443,9.294357,6.468571,calls/second,milliseconds
1598413196,2040,13.921238,0.033280,0.000213,0.343978,0.006160,0.009147,0.137130,0.211791,0.308378,3.307025,32.888477,23.610443,9.294357,6.468571,calls/second,milliseconds
1598413197,2209,13.921238,0.032144,0.000213,0.341450,0.006190,0.008490,0.131134,0.209622,0.308378,3.307025,35.046855,23.610443,9.294357,6.468571,calls/second,milliseconds
1598413198,2408,13.921238,0.029967,0.000176,0.338439,0.005890,0.008024,0.118519,0.202416,0.260661,3.307025,37.606752,23.610443,9.294357,6.468571,calls/second,milliseconds
1598413199,2685,13.921238,0.026603,0.000145,0.333858,0.005160,0.007727,0.103468,0.178031,0.252313,3.307025,41.292576,38.273463,12.562144,7.579545,calls/second,milliseconds
1598413200,2853,13.921238,0.025495,0.000145,0.331858,0.005047,0.007507,0.084513,0.171916,0.224071,3.307025,43.208846,38.273463,12.562144,7.579545,calls/second,milliseconds
