t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1598413134,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1598413135,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1598413136,22,6.898151,0.434527,0.006146,1.498544,0.009386,0.012150,2.443446,6.898151,6.898151,6.898151,9.893229,0.000000,0.000000,0.000000,calls/second,milliseconds
1598413137,22,6.898151,0.434527,0.006146,1.498544,0.009386,0.012150,2.443446,6.898151,6.898151,6.898151,6.836846,0.000000,0.000000,0.000000,calls/second,milliseconds
1598413138,25,6.898151,0.382978,0.006146,1.409922,0.009453,0.013079,2.443446,6.898151,6.898151,6.898151,5.922894,0.000000,0.000000,0.000000,calls/second,milliseconds
1598413139,28,6.898151,0.341382,0.006146,1.334441,0.009386,0.013079,2.443446,6.898151,6.898151,6.898151,5.362696,5.000000,5.000000,5.000000,calls/second,milliseconds
1598413140,30,6.898151,0.318174,0.006146,1.289691,0.009386,0.012150,2.443446,6.898151,6.898151,6.898151,4.828539,5.000000,5.000000,5.000000,calls/second,milliseconds
1598413141,34,6.898151,0.279403,0.005319,1.211201,0.009085,0.011903,2.443446,6.898151,6.898151,6.898151,4.717077,5.000000,5.000000,5.000000,calls/second,milliseconds
1598413142,35,6.898151,0.271169,0.005319,1.193426,0.009320,0.011903,2.443446,6.898151,6.898151,6.898151,4.261930,5.000000,5.000000,5.000000,calls/second,milliseconds
1598413143,36,6.898151,0.263354,0.005319,1.176149,0.009320,0.011760,2.443446,6.898151,6.898151,6.898151,3.910092,5.000000,5.000000,5.000000,calls/second,milliseconds
1598413144,41,6.898151,0.229730,0.005319,1.098753,0.009320,0.011760,0.028188,6.898151,6.898151,6.898151,4.016302,4.824098,4.963637,4.987812,calls/second,milliseconds
1598413145,46,6.898151,0.203137,0.002544,1.034052,0.008974,0.011753,0.028188,6.898151,6.898151,6.898151,4.103034,4.824098,4.963637,4.987812,calls/second,milliseconds
1598413146,47,6.898151,0.198528,0.002544,1.022250,0.008974,0.010822,0.028188,6.898151,6.898151,6.898151,3.849586,4.824098,4.963637,4.987812,calls/second,milliseconds
1598413147,48,6.898151,0.194059,0.002544,1.010673,0.008497,0.010822,0.028188,2.443446,6.898151,6.898151,3.633659,4.824098,4.963637,4.987812,calls/second,milliseconds
1598413148,55,6.898151,0.183376,0.002544,0.942270,0.008387,0.010720,0.798269,2.443446,6.898151,6.898151,3.869223,4.824098,4.963637,4.987812,calls/second,milliseconds
1598413149,82,6.898151,0.118857,0.000940,0.760175,0.006924,0.009386,0.025537,2.443446,6.898151,6.898151,5.390019,5.126002,5.023741,5.007824,calls/second,milliseconds
1598413150,82,6.898151,0.118857,0.000940,0.760175,0.006924,0.009386,0.025537,2.443446,6.898151,6.898151,5.058237,5.126002,5.023741,5.007824,calls/second,milliseconds
1598413151,83,6.898151,0.117340,0.000940,0.755152,0.006924,0.009320,0.025537,2.443446,6.898151,6.898151,4.823073,5.126002,5.023741,5.007824,calls/second,milliseconds
1598413152,85,6.898151,0.114386,0.000940,0.745252,0.006924,0.009320,0.025537,2.443446,6.898151,6.898151,4.668382,5.126002,5.023741,5.007824,calls/second,milliseconds
1598413153,89,6.898151,0.109228,0.000940,0.726247,0.006940,0.009320,0.028188,0.798269,2.443446,6.898151,4.634007,5.126002,5.023741,5.007824,calls/second,milliseconds
1598413154,95,6.898151,0.102812,0.000940,0.700029,0.006924,0.009297,0.031324,0.798269,2.443446,6.898151,4.700787,4.908043,4.980374,4.993376,calls/second,milliseconds
1598413155,96,6.898151,0.101661,0.000940,0.695858,0.006924,0.009297,0.031324,0.798269,2.443446,6.898151,4.526529,4.908043,4.980374,4.993376,calls/second,milliseconds
1598413156,101,6.898151,0.096618,0.000940,0.675743,0.006620,0.009297,0.051854,0.798269,2.443446,6.898151,4.547977,4.908043,4.980374,4.993376,calls/second,milliseconds
1598413157,105,6.898151,0.092477,0.000940,0.660679,0.006234,0.008974,0.031324,0.798269,2.443446,6.898151,4.524431,4.908043,4.980374,4.993376,calls/second,milliseconds
1598413158,109,6.898151,0.088675,0.000940,0.646420,0.006181,0.008497,0.031324,0.798269,2.443446,6.898151,4.502344,4.908043,4.980374,4.993376,calls/second,milliseconds
1598413159,116,6.898151,0.083564,0.000940,0.623058,0.005907,0.008497,0.051854,0.798269,2.443446,6.898151,4.601475,4.835440,4.964170,4.987873,calls/second,milliseconds
1598413160,121,6.898151,0.079622,0.000940,0.607677,0.005767,0.008478,0.051854,0.798269,2.443446,6.898151,4.616824,4.835440,4.964170,4.987873,calls/second,milliseconds
1598413161,122,6.898151,0.078872,0.000940,0.604691,0.005766,0.008443,0.043540,0.798269,2.443446,6.898151,4.484028,4.835440,4.964170,4.987873,calls/second,milliseconds
1598413162,123,6.898151,0.078123,0.000940,0.601705,0.005766,0.008443,0.043540,0.798269,2.443446,6.898151,4.360350,4.835440,4.964170,4.987873,calls/second,milliseconds
1598413163,128,6.898151,0.074519,0.000940,0.587204,0.005341,0.008321,0.043540,0.798269,2.443446,6.898151,4.382356,4.835440,4.964170,4.987873,calls/second,milliseconds
1598413164,132,6.898151,0.071835,0.000940,0.576169,0.004983,0.008286,0.043540,0.093778,2.443446,6.898151,4.369827,4.736660,4.941622,4.980184,calls/second,milliseconds
1598413165,139,6.898151,0.067579,0.000940,0.558007,0.004940,0.008134,0.043540,0.093778,2.443446,6.898151,4.454108,4.736660,4.941622,4.980184,calls/second,milliseconds
1598413166,146,6.898151,0.063758,0.000940,0.541257,0.004827,0.007783,0.031324,0.093778,2.443446,6.898151,4.533124,4.736660,4.941622,4.980184,calls/second,milliseconds
1598413167,398,6.898151,0.021763,0.000425,0.304697,0.002174,0.003877,0.010822,0.030377,0.059717,6.898151,11.985524,4.736660,4.941622,4.980184,calls/second,milliseconds
1598413168,429,6.898151,0.020221,0.000425,0.292213,0.002174,0.003813,0.010320,0.030377,0.051854,6.898151,12.540374,4.736660,4.941622,4.980184,calls/second,milliseconds
1598413169,430,6.898151,0.020182,0.000425,0.291836,0.002177,0.003832,0.010320,0.030377,0.051854,6.898151,12.212954,9.123290,5.845046,5.282786,calls/second,milliseconds
1598413170,430,6.898151,0.020182,0.000425,0.291836,0.002177,0.003832,0.010320,0.030377,0.051854,6.898151,11.875368,9.123290,5.845046,5.282786,calls/second,milliseconds
1598413171,440,6.898151,0.019747,0.000425,0.288041,0.002265,0.003807,0.010031,0.030377,0.051854,6.898151,11.824198,9.123290,5.845046,5.282786,calls/second,milliseconds
1598413172,451,6.898151,0.019291,0.000425,0.283973,0.002323,0.003803,0.010031,0.028188,0.051854,6.898151,11.803386,9.123290,5.845046,5.282786,calls/second,milliseconds
1598413173,674,6.898151,0.012864,0.000412,0.226152,0.001903,0.003018,0.008134,0.013854,0.031324,2.443446,17.190548,9.123290,5.845046,5.282786,calls/second,milliseconds
1598413174,708,6.898151,0.012261,0.000412,0.220011,0.001897,0.002916,0.007755,0.013771,0.031324,2.443446,17.607784,12.839363,6.667423,5.561551,calls/second,milliseconds
1598413175,709,6.898151,0.012248,0.000412,0.219835,0.001897,0.002920,0.007755,0.013771,0.031324,2.443446,17.205052,12.839363,6.667423,5.561551,calls/second,milliseconds
1598413176,712,6.898151,0.012207,0.000412,0.219305,0.001903,0.002972,0.007755,0.013771,0.031324,2.443446,16.868618,12.839363,6.667423,5.561551,calls/second,milliseconds
1598413177,713,6.898151,0.012194,0.000412,0.219125,0.001903,0.002992,0.007755,0.013771,0.031324,2.443446,16.501438,12.839363,6.667423,5.561551,calls/second,milliseconds
1598413178,715,6.898151,0.012169,0.000412,0.218765,0.001903,0.003008,0.007755,0.013771,0.031324,2.443446,16.173870,12.839363,6.667423,5.561551,calls/second,milliseconds
1598413179,722,6.898151,0.012058,0.000412,0.217490,0.001906,0.003018,0.007710,0.013771,0.031324,2.443446,15.971081,11.972695,6.590277,5.541819,calls/second,milliseconds
1598413180,733,6.898151,0.011886,0.000412,0.215501,0.001929,0.002992,0.007710,0.013079,0.030377,2.443446,15.863593,11.972695,6.590277,5.541819,calls/second,milliseconds
1598413181,742,6.898151,0.011751,0.000412,0.213890,0.001948,0.002972,0.007507,0.013079,0.030377,2.443446,15.717480,11.972695,6.590277,5.541819,calls/second,milliseconds
1598413182,743,6.898151,0.011739,0.000412,0.213711,0.001948,0.002992,0.007507,0.013079,0.030377,2.443446,15.412489,11.972695,6.590277,5.541819,calls/second,milliseconds
1598413183,743,6.898151,0.011739,0.000412,0.213711,0.001948,0.002992,0.007507,0.013079,0.030377,2.443446,15.099397,11.972695,6.590277,5.541819,calls/second,milliseconds
1598413184,747,6.898151,0.011680,0.000412,0.212976,0.001957,0.003010,0.007507,0.013079,0.030377,2.443446,14.878849,11.463163,6.573909,5.542141,calls/second,milliseconds
1598413185,783,6.898151,0.011101,0.000412,0.206597,0.001930,0.002960,0.007207,0.011903,0.030377,2.443446,15.290897,11.463163,6.573909,5.542141,calls/second,milliseconds
1598413186,850,6.898151,0.010355,0.000412,0.195962,0.002060,0.003273,0.006924,0.010822,0.028188,2.443446,16.278079,11.463163,6.573909,5.542141,calls/second,milliseconds
1598413187,905,6.898151,0.009868,0.000412,0.188381,0.002150,0.003497,0.006217,0.010713,0.028112,2.443446,17.008127,11.463163,6.573909,5.542141,calls/second,milliseconds
1598413188,967,6.898151,0.009443,0.000412,0.180473,0.002218,0.003473,0.006620,0.013771,0.030377,2.443446,17.837631,11.463163,6.573909,5.542141,calls/second,milliseconds
1598413189,1035,6.898151,0.008864,0.000412,0.173178,0.002323,0.003320,0.005907,0.011753,0.028188,2.443446,18.745705,14.960167,7.377628,5.817254,calls/second,milliseconds
1598413190,1069,6.898151,0.008099,0.000412,0.170446,0.002330,0.003203,0.005620,0.009386,0.025537,2.443446,19.017610,14.960167,7.377628,5.817254,calls/second,milliseconds
1598413191,1199,6.898151,0.007838,0.000268,0.166519,0.002266,0.003107,0.005594,0.013854,0.028112,2.443446,20.957952,14.960167,7.377628,5.817254,calls/second,milliseconds
1598413192,1328,6.898151,0.007516,0.000268,0.164094,0.002177,0.002877,0.005270,0.009297,0.027271,2.443446,22.814742,14.960167,7.377628,5.817254,calls/second,milliseconds
1598413193,1443,6.898151,0.007362,0.000268,0.162317,0.002214,0.002767,0.004937,0.008478,0.025537,0.093778,24.372098,14.960167,7.377628,5.817254,calls/second,milliseconds
1598413194,1641,6.898151,0.006957,0.000243,0.159909,0.001951,0.002660,0.004664,0.006994,0.024175,0.093778,27.254022,23.118822,9.189526,6.433223,calls/second,milliseconds
1598413195,1834,6.898151,0.006576,0.000126,0.158007,0.001677,0.002513,0.004620,0.006047,0.019137,0.093778,29.961168,23.118822,9.189526,6.433223,calls/second,milliseconds
1598413196,2040,6.898151,0.006337,0.000069,0.156499,0.001467,0.002356,0.004400,0.006047,0.019137,0.093778,32.792365,23.118822,9.189526,6.433223,calls/second,milliseconds
1598413197,2209,6.898151,0.005054,0.000069,0.146346,0.001264,0.002270,0.004254,0.005734,0.015835,0.093778,34.946224,23.118822,9.189526,6.433223,calls/second,milliseconds
1598413198,2408,6.898151,0.004841,0.000069,0.145241,0.001116,0.002157,0.004133,0.005633,0.010320,0.043005,37.500360,23.118822,9.189526,6.433223,calls/second,milliseconds
1598413199,2685,6.898151,0.004660,0.000069,0.143863,0.000970,0.001997,0.004000,0.005570,0.009455,0.043005,41.177422,35.934197,12.068972,7.413646,calls/second,milliseconds
1598413200,2852,6.898151,0.004560,0.000069,0.143115,0.000930,0.001873,0.003753,0.005319,0.008286,0.043005,43.075244,35.934197,12.068972,7.413646,calls/second,milliseconds
