t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1598412503,3,8.473918,3.608567,0.152463,3.540352,2.199321,8.473918,8.473918,8.473918,8.473918,8.473918,0.743867,0.000000,0.000000,0.000000,calls/second,milliseconds
1598412504,3,8.473918,3.608567,0.152463,3.540352,2.199321,8.473918,8.473918,8.473918,8.473918,8.473918,0.618430,0.000000,0.000000,0.000000,calls/second,milliseconds
1598412505,25,8.473918,0.850035,0.048422,1.842460,0.127518,0.338999,4.085048,8.473918,8.473918,8.473918,4.263322,0.600000,0.600000,0.600000,calls/second,milliseconds
1598412506,25,8.473918,0.850035,0.048422,1.842460,0.127518,0.338999,4.085048,8.473918,8.473918,8.473918,3.646313,0.600000,0.600000,0.600000,calls/second,milliseconds
1598412507,28,8.473918,0.775506,0.048422,1.751118,0.119305,0.311692,4.085048,8.473918,8.473918,8.473918,3.563972,0.600000,0.600000,0.600000,calls/second,milliseconds
1598412508,28,8.473918,0.775506,0.048422,1.751118,0.119305,0.311692,4.085048,8.473918,8.473918,8.473918,3.161144,0.600000,0.600000,0.600000,calls/second,milliseconds
1598412509,33,8.473918,0.663468,0.048422,1.626264,0.105298,0.311641,4.085048,8.473918,8.473918,8.473918,3.350210,0.600000,0.600000,0.600000,calls/second,milliseconds
1598412510,37,8.473918,0.591626,0.023107,1.543362,0.090551,0.297363,4.085048,8.473918,8.473918,8.473918,3.410542,1.031760,0.689254,0.629917,calls/second,milliseconds
1598412511,38,8.473918,0.577106,0.023107,1.523448,0.089115,0.297363,4.085048,8.473918,8.473918,8.473918,3.207358,1.031760,0.689254,0.629917,calls/second,milliseconds
1598412512,38,8.473918,0.577106,0.023107,1.523448,0.089115,0.297363,4.085048,8.473918,8.473918,8.473918,2.957765,1.031760,0.689254,0.629917,calls/second,milliseconds
1598412513,42,8.473918,0.522551,0.023107,1.450445,0.085091,0.200249,3.242255,8.473918,8.473918,8.473918,3.028381,1.031760,0.689254,0.629917,calls/second,milliseconds
1598412514,48,8.473918,0.458277,0.023107,1.357172,0.083471,0.152463,3.242255,4.085048,8.473918,8.473918,3.232302,1.031760,0.689254,0.629917,calls/second,milliseconds
1598412515,48,8.473918,0.458277,0.023107,1.357172,0.083471,0.152463,3.242255,4.085048,8.473918,8.473918,3.029134,1.189132,0.727447,0.643047,calls/second,milliseconds
1598412516,51,8.473918,0.432808,0.023107,1.314983,0.080903,0.127518,3.242255,4.085048,8.473918,8.473918,3.027803,1.189132,0.727447,0.643047,calls/second,milliseconds
1598412517,56,8.473918,0.397991,0.023107,1.250807,0.077613,0.127518,2.199321,4.085048,8.473918,8.473918,3.138738,1.189132,0.727447,0.643047,calls/second,milliseconds
1598412518,84,8.473918,0.278196,0.008763,1.018647,0.055684,0.100001,1.147963,4.085048,8.473918,8.473918,4.456457,1.189132,0.727447,0.643047,calls/second,milliseconds
1598412519,84,8.473918,0.278196,0.008763,1.018647,0.055684,0.100001,1.147963,4.085048,8.473918,8.473918,4.232806,1.189132,0.727447,0.643047,calls/second,milliseconds
1598412520,87,8.473918,0.268982,0.008763,0.999920,0.054720,0.094028,1.147963,4.085048,4.085048,8.473918,4.173350,1.669734,0.834429,0.679374,calls/second,milliseconds
1598412521,89,8.473918,0.263309,0.008763,0.987678,0.054687,0.094028,1.147963,3.242255,4.085048,8.473918,4.074511,1.669734,0.834429,0.679374,calls/second,milliseconds
