t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1598451894,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598451895,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598451896,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598451897,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598451898,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598451899,2,2247,1692.000000,1137,555.000000,2247.000000,2247.000000,2247.000000,2247.000000,2247.000000,2247.000000
1598451900,2,2247,1692.000000,1137,555.000000,2247.000000,2247.000000,2247.000000,2247.000000,2247.000000,2247.000000
1598451901,3,2247,1449.554526,986,560.922185,1137.000000,2247.000000,2247.000000,2247.000000,2247.000000,2247.000000
1598451902,3,2247,1449.554526,986,560.922185,1137.000000,2247.000000,2247.000000,2247.000000,2247.000000,2247.000000
1598451903,3,2247,1449.554526,986,560.922185,1137.000000,2247.000000,2247.000000,2247.000000,2247.000000,2247.000000
1598451904,3,2247,1449.554526,986,560.922185,1137.000000,2247.000000,2247.000000,2247.000000,2247.000000,2247.000000
1598451905,3,2247,1449.554526,986,560.922185,1137.000000,2247.000000,2247.000000,2247.000000,2247.000000,2247.000000
1598451906,3,2247,1449.554526,986,560.922185,1137.000000,2247.000000,2247.000000,2247.000000,2247.000000,2247.000000
1598451907,3,2247,1449.554526,986,560.922185,1137.000000,2247.000000,2247.000000,2247.000000,2247.000000,2247.000000
1598451908,3,2247,1449.554526,986,560.922185,1137.000000,2247.000000,2247.000000,2247.000000,2247.000000,2247.000000
1598451909,3,2247,1449.554526,986,560.922185,1137.000000,2247.000000,2247.000000,2247.000000,2247.000000,2247.000000
1598451910,3,2247,1449.554526,986,560.922185,1137.000000,2247.000000,2247.000000,2247.000000,2247.000000,2247.000000
1598451911,3,2247,1449.554526,986,560.922185,1137.000000,2247.000000,2247.000000,2247.000000,2247.000000,2247.000000
1598451912,3,2247,1449.554526,986,560.922185,1137.000000,2247.000000,2247.000000,2247.000000,2247.000000,2247.000000
1598451913,3,2247,1449.554526,986,560.922185,1137.000000,2247.000000,2247.000000,2247.000000,2247.000000,2247.000000
1598451914,3,2247,1449.554526,986,560.922185,1137.000000,2247.000000,2247.000000,2247.000000,2247.000000,2247.000000
1598451915,3,2247,1449.554526,986,560.922185,1137.000000,2247.000000,2247.000000,2247.000000,2247.000000,2247.000000
1598451916,3,2247,1449.554526,986,560.922185,1137.000000,2247.000000,2247.000000,2247.000000,2247.000000,2247.000000
1598451917,3,2247,1449.554526,986,560.922185,1137.000000,2247.000000,2247.000000,2247.000000,2247.000000,2247.000000
1598451918,3,2247,1449.554526,986,560.922185,1137.000000,2247.000000,2247.000000,2247.000000,2247.000000,2247.000000
1598451919,3,2247,1449.554526,986,560.922185,1137.000000,2247.000000,2247.000000,2247.000000,2247.000000,2247.000000
1598451920,3,2247,1449.554526,986,560.922185,1137.000000,2247.000000,2247.000000,2247.000000,2247.000000,2247.000000
1598451921,3,2247,1449.554526,986,560.922185,1137.000000,2247.000000,2247.000000,2247.000000,2247.000000,2247.000000
1598451922,3,2247,1449.554526,986,560.922185,1137.000000,2247.000000,2247.000000,2247.000000,2247.000000,2247.000000
1598451923,3,2247,1449.554526,986,560.922185,1137.000000,2247.000000,2247.000000,2247.000000,2247.000000,2247.000000
1598451924,3,2247,1449.554526,986,560.922185,1137.000000,2247.000000,2247.000000,2247.000000,2247.000000,2247.000000
