t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1598409415,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409416,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409417,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409418,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409419,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409420,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409421,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409422,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409423,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409424,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409425,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409426,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1598409427,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409428,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409429,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409430,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409431,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409432,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409433,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409434,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409435,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409436,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409437,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409438,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409439,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409440,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409441,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409442,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409443,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409444,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409445,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409446,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409447,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409448,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409449,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409450,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409451,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409452,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409453,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409454,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409455,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409456,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409457,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409458,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409459,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409460,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409461,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409462,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409463,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409464,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409465,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
1598409466,6,1097,259.000000,5,394.295152,48.000000,358.000000,1097.000000,1097.000000,1097.000000,1097.000000
