t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1598409418,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1598409419,10,2.657884,0.275631,0.005578,0.790825,0.012120,0.018691,2.657884,2.657884,2.657884,2.657884,6.325537,0.000000,0.000000,0.000000,calls/second,milliseconds
1598409420,14,4.207549,0.503298,0.005578,1.236688,0.012174,0.018691,4.207549,4.207549,4.207549,4.207549,5.425768,0.000000,0.000000,0.000000,calls/second,milliseconds
1598409421,14,4.207549,0.503298,0.005578,1.236688,0.012174,0.018691,4.207549,4.207549,4.207549,4.207549,3.911068,0.000000,0.000000,0.000000,calls/second,milliseconds
1598409422,15,4.207549,0.469314,0.005578,1.200051,0.012120,0.018691,4.207549,4.207549,4.207549,4.207549,3.277704,0.000000,0.000000,0.000000,calls/second,milliseconds
1598409423,15,4.207549,0.469314,0.005578,1.200051,0.012120,0.018691,4.207549,4.207549,4.207549,4.207549,2.689676,3.000000,3.000000,3.000000,calls/second,milliseconds
1598409424,18,4.207549,0.388624,0.005578,1.103984,0.008722,0.012491,4.207549,4.207549,4.207549,4.207549,2.739054,3.000000,3.000000,3.000000,calls/second,milliseconds
1598409425,20,4.207549,0.348468,0.005578,1.050397,0.008722,0.012180,2.657884,4.207549,4.207549,4.207549,2.642013,3.000000,3.000000,3.000000,calls/second,milliseconds
1598409426,20,4.207549,0.348468,0.005578,1.050397,0.008722,0.012180,2.657884,4.207549,4.207549,4.207549,2.333882,3.000000,3.000000,3.000000,calls/second,milliseconds
1598409427,35,4.207549,0.194326,0.004790,0.795099,0.007804,0.012120,2.657884,4.207549,4.207549,4.207549,3.655333,3.000000,3.000000,3.000000,calls/second,milliseconds
1598409428,35,4.207549,0.194326,0.004790,0.795099,0.007804,0.012120,2.657884,4.207549,4.207549,4.207549,3.310499,3.079956,3.016529,3.005540,calls/second,milliseconds
1598409429,36,4.207549,0.188828,0.004790,0.783777,0.008055,0.012120,2.657884,4.207549,4.207549,4.207549,3.110983,3.079956,3.016529,3.005540,calls/second,milliseconds
1598409430,41,4.207549,0.165702,0.004790,0.732231,0.008530,0.012491,0.038277,4.207549,4.207549,4.207549,3.261372,3.079956,3.016529,3.005540,calls/second,milliseconds
1598409431,42,4.207549,0.161649,0.004790,0.723089,0.008722,0.012491,0.038277,4.207549,4.207549,4.207549,3.094638,3.079956,3.016529,3.005540,calls/second,milliseconds
1598409432,45,4.207549,0.151187,0.004790,0.696689,0.008926,0.013773,0.038277,4.207549,4.207549,4.207549,3.088354,3.079956,3.016529,3.005540,calls/second,milliseconds
1598409433,49,4.207549,0.138678,0.004790,0.665506,0.008926,0.013773,0.038277,2.657884,4.207549,4.207549,3.145706,3.025589,3.006338,3.002185,calls/second,milliseconds
1598409434,56,4.207549,0.120875,0.004677,0.619417,0.008530,0.013773,0.031677,2.657884,4.207549,4.207549,3.379488,3.025589,3.006338,3.002185,calls/second,milliseconds
