t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1598409418,3,6.360388,3.365466,0.014475,2.602914,3.721535,6.360388,6.360388,6.360388,6.360388,6.360388,0.588120,0.600000,0.600000,0.600000,calls/second,milliseconds
1598409419,13,6.360388,1.159925,0.005407,2.021454,0.162693,0.388090,6.360388,6.360388,6.360388,6.360388,2.151569,0.600000,0.600000,0.600000,calls/second,milliseconds
1598409420,17,6.360388,1.137538,0.005407,1.977239,0.018692,0.388090,6.360388,6.360388,6.360388,6.360388,2.414160,0.600000,0.600000,0.600000,calls/second,milliseconds
1598409421,17,6.360388,1.137538,0.005407,1.977239,0.018692,0.388090,6.360388,6.360388,6.360388,6.360388,2.114133,0.600000,0.600000,0.600000,calls/second,milliseconds
1598409422,18,6.360388,1.072835,0.005407,1.937373,0.014475,0.388090,6.360388,6.360388,6.360388,6.360388,1.991600,0.600000,0.600000,0.600000,calls/second,milliseconds
1598409423,18,6.360388,1.072835,0.005407,1.937373,0.014475,0.388090,6.360388,6.360388,6.360388,6.360388,1.793105,0.791893,0.639669,0.613296,calls/second,milliseconds
1598409424,21,6.360388,0.912709,0.005407,1.825216,0.014337,0.244726,4.234058,6.360388,6.360388,6.360388,1.903349,0.791893,0.639669,0.613296,calls/second,milliseconds
1598409425,23,6.360388,0.829008,0.005407,1.758234,0.013134,0.244726,4.234058,6.360388,6.360388,6.360388,1.911614,0.791893,0.639669,0.613296,calls/second,milliseconds
1598409426,23,6.360388,0.829008,0.005407,1.758234,0.013134,0.244726,4.234058,6.360388,6.360388,6.360388,1.765017,0.791893,0.639669,0.613296,calls/second,milliseconds
1598409427,38,6.360388,0.483557,0.003188,1.398982,0.009287,0.014475,4.123865,6.360388,6.360388,6.360388,2.707216,0.791893,0.639669,0.613296,calls/second,milliseconds
1598409428,38,6.360388,0.483557,0.003188,1.398982,0.009287,0.014475,4.123865,6.360388,6.360388,6.360388,2.527608,1.048399,0.695210,0.632059,calls/second,milliseconds
1598409429,39,6.360388,0.470513,0.003188,1.381610,0.009287,0.014475,4.123865,6.360388,6.360388,6.360388,2.432417,1.048399,0.695210,0.632059,calls/second,milliseconds
1598409430,44,6.360388,0.413316,0.003188,1.301467,0.010350,0.014475,4.123865,6.360388,6.360388,6.360388,2.583241,1.048399,0.695210,0.632059,calls/second,milliseconds
1598409431,45,6.360388,0.403512,0.003188,1.286985,0.010350,0.014475,4.123865,6.360388,6.360388,6.360388,2.495352,1.048399,0.695210,0.632059,calls/second,milliseconds
1598409432,48,6.360388,0.376895,0.003188,1.244809,0.011517,0.014970,4.123865,4.234058,6.360388,6.360388,2.521997,1.048399,0.695210,0.632059,calls/second,milliseconds
1598409433,52,6.360388,0.345442,0.003188,1.194410,0.011344,0.014970,4.123865,4.234058,6.360388,6.360388,2.595016,1.172459,0.726693,0.642962,calls/second,milliseconds
1598409434,59,6.360388,0.301594,0.003188,1.118422,0.010014,0.014970,3.721535,4.234058,6.360388,6.360388,2.805232,1.172459,0.726693,0.642962,calls/second,milliseconds
1598409435,59,6.360388,0.301594,0.003188,1.118422,0.010014,0.014970,3.721535,4.234058,6.360388,6.360388,2.677920,1.172459,0.726693,0.642962,calls/second,milliseconds
1598409436,59,6.360388,0.301594,0.003188,1.118422,0.010014,0.014970,3.721535,4.234058,6.360388,6.360388,2.561684,1.172459,0.726693,0.642962,calls/second,milliseconds
1598409437,61,6.360388,0.290328,0.003188,1.098161,0.010014,0.014970,3.721535,4.234058,6.360388,6.360388,2.538248,1.172459,0.726693,0.642962,calls/second,milliseconds
1598409438,95,6.360388,0.177893,0.002120,0.863785,0.007020,0.012194,0.244726,4.123865,4.234058,6.360388,3.794702,1.782323,0.860133,0.688153,calls/second,milliseconds
1598409439,99,6.360388,0.170098,0.002120,0.844847,0.006797,0.011847,0.200192,4.123865,4.234058,6.360388,3.802403,1.782323,0.860133,0.688153,calls/second,milliseconds
1598409440,100,6.360388,0.168201,0.002120,0.840186,0.006797,0.011782,0.200192,4.123865,4.234058,6.360388,3.698596,1.782323,0.860133,0.688153,calls/second,milliseconds
1598409441,107,6.360388,0.156118,0.002120,0.809232,0.006363,0.011630,0.200192,4.123865,4.234058,6.360388,3.816616,1.782323,0.860133,0.688153,calls/second,milliseconds
1598409442,123,6.360388,0.133741,0.002120,0.748996,0.005964,0.010014,0.162693,3.721535,4.234058,6.360388,4.236255,1.782323,0.860133,0.688153,calls/second,milliseconds
1598409443,192,6.360388,0.082815,0.000860,0.586373,0.004797,0.007462,0.040581,0.244726,4.123865,6.360388,6.393439,2.983070,1.123596,0.777415,calls/second,milliseconds
1598409444,238,6.360388,0.066312,0.000860,0.522757,0.004236,0.006363,0.028631,0.200192,3.721535,6.360388,7.668629,2.983070,1.123596,0.777415,calls/second,milliseconds
1598409445,297,6.360388,0.052764,0.000860,0.463741,0.003636,0.005503,0.023629,0.061858,0.388090,6.360388,9.272302,2.983070,1.123596,0.777415,calls/second,milliseconds
