t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1598451892,3,28.154144,17.278240,7.761179,8.380656,15.919397,28.154144,28.154144,28.154144,28.154144,28.154144,3.487438,0.000000,0.000000,0.000000,calls/second,milliseconds
1598451893,3,28.154144,17.278240,7.761179,8.380656,15.919397,28.154144,28.154144,28.154144,28.154144,28.154144,1.670649,0.000000,0.000000,0.000000,calls/second,milliseconds
1598451894,11,28.154144,6.919125,1.920426,7.838822,2.474144,8.937152,28.154144,28.154144,28.154144,28.154144,3.929157,0.000000,0.000000,0.000000,calls/second,milliseconds
1598451895,11,28.154144,6.919125,1.920426,7.838822,2.474144,8.937152,28.154144,28.154144,28.154144,28.154144,2.900212,0.000000,0.000000,0.000000,calls/second,milliseconds
1598451896,16,259.702938,24.560425,0.016564,62.140635,2.474144,20.120205,259.702938,259.702938,259.702938,259.702938,3.340834,0.000000,0.000000,0.000000,calls/second,milliseconds
1598451897,18,259.702938,22.037446,0.005881,58.888549,2.474144,15.919397,259.702938,259.702938,259.702938,259.702938,3.107615,3.600000,3.600000,3.600000,calls/second,milliseconds
1598451898,19,259.702938,20.824240,0.005881,57.464087,2.474144,15.919397,259.702938,259.702938,259.702938,259.702938,2.797769,3.600000,3.600000,3.600000,calls/second,milliseconds
1598451899,20,259.702938,19.722266,0.005881,56.115983,2.344280,8.937152,259.702938,259.702938,259.702938,259.702938,2.566835,3.600000,3.600000,3.600000,calls/second,milliseconds
1598451900,37,259.702938,11.856739,0.005881,41.495539,2.001881,6.193994,28.981426,259.702938,259.702938,259.702938,4.211237,3.600000,3.600000,3.600000,calls/second,milliseconds
1598451901,37,259.702938,11.856739,0.005881,41.495539,2.001881,6.193994,28.981426,259.702938,259.702938,259.702938,3.780148,3.600000,3.600000,3.600000,calls/second,milliseconds
1598451902,38,259.702938,11.525873,0.005881,40.958465,1.920426,6.193994,28.981426,259.702938,259.702938,259.702938,3.522263,3.615991,3.603306,3.601108,calls/second,milliseconds
1598451903,42,259.702938,10.352951,0.005881,38.972376,1.501924,5.173954,28.154144,259.702938,259.702938,259.702938,3.562627,3.615991,3.603306,3.601108,calls/second,milliseconds
1598451904,43,259.702938,10.088650,0.005881,38.505479,0.586864,4.147223,28.154144,259.702938,259.702938,259.702938,3.362328,3.615991,3.603306,3.601108,calls/second,milliseconds
1598451905,43,259.702938,10.088650,0.005881,38.505479,0.586864,4.147223,28.154144,259.702938,259.702938,259.702938,3.118659,3.615991,3.603306,3.601108,calls/second,milliseconds
1598451906,47,259.702938,9.141272,0.005881,36.767628,0.422272,3.909414,28.154144,259.702938,259.702938,259.702938,3.178248,3.615991,3.603306,3.601108,calls/second,milliseconds
1598451907,47,259.702938,9.141272,0.005881,36.767628,0.422272,3.909414,28.154144,259.702938,259.702938,259.702938,2.977004,3.486784,3.576805,3.592238,calls/second,milliseconds
1598451908,47,259.702938,9.141272,0.005881,36.767628,0.422272,3.909414,28.154144,259.702938,259.702938,259.702938,2.799802,3.486784,3.576805,3.592238,calls/second,milliseconds
1598451909,52,259.702938,8.298887,0.005881,34.752279,0.586864,3.780420,28.154144,28.981426,259.702938,259.702938,2.923487,3.486784,3.576805,3.592238,calls/second,milliseconds
1598451910,52,259.702938,8.298887,0.005881,34.752279,0.586864,3.780420,28.154144,28.981426,259.702938,259.702938,2.767967,3.486784,3.576805,3.592238,calls/second,milliseconds
1598451911,52,259.702938,8.298887,0.005881,34.752279,0.586864,3.780420,28.154144,28.981426,259.702938,259.702938,2.628155,3.486784,3.576805,3.592238,calls/second,milliseconds
1598451912,52,259.702938,8.298887,0.005881,34.752279,0.586864,3.780420,28.154144,28.981426,259.702938,259.702938,2.501666,3.287951,3.534215,3.577876,calls/second,milliseconds
1598451913,53,259.702938,8.110749,0.005881,34.377890,0.436772,3.780420,28.154144,28.981426,259.702938,259.702938,2.432207,3.287951,3.534215,3.577876,calls/second,milliseconds
